價錢,內容,商家,房型,旅館名稱,旅館地址
5850,開放式客房,Expedia,DBL,台中亞緻大飯店,台中市西區英才路532號
8806,"家庭客房 (免費早餐, 免費停車, 免費無線上網)-省 63%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中亞緻大飯店,台中市西區英才路532號
5040,豪華雙床間,Booking,DBL,台中林酒店,台中市西屯區朝富路99號
5040,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,台中林酒店,台中市西屯區朝富路99號
5040,"都會客房 (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台中林酒店,台中市西屯區朝富路99號
5985,【純房含早餐】 豪華客房 一大床,雄獅,DBL,台中林酒店,台中市西屯區朝富路99號
7040,豪華家庭間,Booking,FOUR,台中林酒店,台中市西屯區朝富路99號
7040,豪華家庭房(Deluxe Family) ,agoda,FOUR,台中林酒店,台中市西屯區朝富路99號
7040,"尊榮客房 (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台中林酒店,台中市西屯區朝富路99號
8336,尊榮客房 雙床,Trip,DBL,台中林酒店,台中市西屯區朝富路99號
8360,【純房含早餐】 尊榮客房四人房 二中床,雄獅,FOUR,台中林酒店,台中市西屯區朝富路99號
3299,市景高級房(雙人床)(Superior Double Bed City View) ,agoda,DBL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
3299,【兆豐白金卡專案】卡友價TWD2999 贈7-11卡100元 高級客房一大床(2人入住) 一大床,雄獅,DBL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
3299,"高級雙床房, 2 張單人床 (免費早餐, 免費停車, 免費無線上網)-省 45%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
3299,"高級雙床房, 2 張單人床",Expedia,DBL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
3599,【雄獅★指定日搶購促銷】房型升等+贈大廳酒吧飲料券 升等豪華家庭四人房 二中床,雄獅,FOUR,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
3699,【雄獅暑假早鳥優惠】贈行李束帶，加送1人入住免費(含加床) 高級客房二小床 二小床,雄獅,SGL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
4099,高級客房雙床,旅遊王,DBL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
5280,豪華家庭房(兩床)(Deluxe Family Twin Bed) ,agoda,FOUR,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
5399,【饗樂美食一泊二食】 高級客房一大床(2人入住) 一大床(含早餐與晚餐),雄獅,DBL,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
5600,"家庭客房 (免費早餐, 免費停車, 免費無線上網)-特別優惠: 省 30%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
5699,豪華家庭房,旅遊王,FOUR,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
7699,【饗樂美食一泊二食】 豪華家庭四人房 二中床(含早餐與晚餐),雄獅,FOUR,台中長榮桂冠酒店,台中市西屯區台灣大道二段666號
1998,白文鳥標準客房,Expedia,TRP,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
1999,白文鳥標準客房 (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2052,2018第一季續住2日專案 白文鳥標準雙人房 一大床/兩小床,雄獅,DBL,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2399,"白文鳥標準客房 (免費早餐, 免費無線上網)-省 11%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2599,春遊。饗宴-曼蒂午晚餐一泊二食 白文鳥標準雙人房 一大床/兩小床(含早餐與晚餐),雄獅,DBL,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2700,白文鳥標準雙人房,旅遊王,DBL,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
1770,標準雙人房(Standard Double) ,agoda,DBL,台中成旅晶贊飯店-民權店,台中市中區民權路66號
1861,晶贊標準房,Expedia,DBL,台中成旅晶贊飯店-民權店,台中市中區民權路66號
1862,"晶贊標準房 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中成旅晶贊飯店-民權店,台中市中區民權路66號
3101,2018第一季續住2日專案 孔雀家庭四人房 二大床,雄獅,FOUR,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
3199,旅人我最大-閨蜜專案 畫眉經典房 一大床+浴缸,雄獅,QUD,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2112,晶贊雙人房 大床,Trip,DBL,台中成旅晶贊飯店-民權店,台中市中區民權路66號
3598,孔雀家庭房,Expedia,QUD,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
3599,"孔雀家庭房 (免費早餐, 免費無線上網)-省 12%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2520,【純房含2早餐】 晶贊標準房(單床) 一大床,雄獅,DBL,台中成旅晶贊飯店-民權店,台中市中區民權路66號
4080,孔雀家庭四人房,旅遊王,FOUR,台中承億文旅-台中鳥日子,台中市西區忠明南路98號
2520,晶贊標準房,旅遊王,DBL,台中成旅晶贊飯店-民權店,台中市中區民權路66號
3279,家庭雙人房(Family Double) ,agoda,FOUR,台中成旅晶贊飯店-民權店,台中市中區民權路66號
3445,晶贊家庭房4人房 雙床,Trip,FOUR,台中成旅晶贊飯店-民權店,台中市中區民權路66號
3563,晶贊家庭房,Expedia,FOUR,台中成旅晶贊飯店-民權店,台中市中區民權路66號
3564,"晶贊家庭房 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中成旅晶贊飯店-民權店,台中市中區民權路66號
4320,【純房含4早餐】 晶贊家庭房4人房 二大床,雄獅,FOUR,台中成旅晶贊飯店-民權店,台中市中區民權路66號
4320,晶贊家庭房,旅遊王,FOUR,台中成旅晶贊飯店-民權店,台中市中區民權路66號
1852,高級雙人間 - 不設窗戶 - 不退款,Booking,DBL,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
1852,"高級雙床房, 無窗戶 (免費早餐, 免費停車, 免費無線上網)-最後出清優惠: 省 72%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2014,"高級雙人房, 無窗戶",Expedia,DBL,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2015,高級雙人房 - 無窗(Superior Double No Window) ,agoda,DBL,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2300,【住房專案】含早餐 精緻客房(無窗房)單床 一大床,雄獅,DBL,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2510,精致四人房(無窗)(平日促銷) 雙床,Trip,FOUR,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2708,高級四人間 - 無窗 - 不退款,Booking,FOUR,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2708,"高級四人房, 無窗戶 (免費早餐, 免費停車, 免費無線上網)-最後出清優惠: 省 72%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
2945,高級四人房- 無窗(Superior Quadruple Room - No Window) ,agoda,FOUR,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
3300,【住房專案】含早餐 精緻四人房(無窗房) 二大床,雄獅,FOUR,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
3303,精致六人房(無窗)(會員特惠) 床型未知,Trip,QUD,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
3705,高級家庭間 - 無窗  - 不退款,Booking,QUD,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
3705,"家庭客房, 無窗戶 (免費早餐, 免費停車, 免費無線上網)-最後出清優惠: 省 72%(不可退費-不可免費取消-免費早餐)",Hotels,QUD,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
4029,"家庭客房, 無窗戶",Expedia,QUD,台中頭等艙飯店-綠園道館,台中市西區美村路一段22號
3500,【不含早專案】 B館-商務客房 一中床(150*200CM),雄獅,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3590,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3618,B館豪華雙人房 大床,Trip,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3805,標準單人房(Standard Single) ,agoda,SGL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3899,豪華雙床房,Expedia,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3900,豪華雙人房(Deluxe Double) ,agoda,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3900,【繽紛台中住房】純房含早 B館-商務客房 一中床(150*200CM),雄獅,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3900,豪華雙床房 (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
4084,大墩館溫馨闔家客房 雙床,Trip,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
4099,標準單人房,Expedia,SGL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
4499,豪華客房 ,Expedia,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
4500,"豪華客房  (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中永豐棧酒店,台中市西屯區台灣大道二段689號
4600,【不含早專案】 大墩C館-溫馨闔家客房(4人入住) 二中床(約12坪),雄獅,FOUR,台中永豐棧酒店,台中市西屯區台灣大道二段689號
5753,家庭房(Family) ,agoda,FOUR,台中永豐棧酒店,台中市西屯區台灣大道二段689號
5867,B館闔家客房4人房 雙床,Trip,FOUR,台中永豐棧酒店,台中市西屯區台灣大道二段689號
6000,【繽紛台中住房】純房含早 B館-闔家客房四人房 二中床,雄獅,FOUR,台中永豐棧酒店,台中市西屯區台灣大道二段689號
6199,【雄獅大FUN電】依房型加贈威秀電影票 大墩C館-溫馨闔家客房(3人入住) 二中床(約12坪),雄獅,TRP,台中永豐棧酒店,台中市西屯區台灣大道二段689號
6199,家庭房,Expedia,FOUR,台中永豐棧酒店,台中市西屯區台灣大道二段689號
6200,"家庭房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中永豐棧酒店,台中市西屯區台灣大道二段689號
3860,標準房(2張雙人床)(Standard 2 Double Bed) ,agoda,DBL,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
4700,標准兩張雙人床間 - 不退款,Booking,DBL,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
4700,"標準雙床房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
4700,標準雙床房,Expedia,DBL,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
5501,標準家庭房(Standard Family Room) ,agoda,FOUR,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
6699,標準四人家庭間,Expedia,FOUR,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
6700,標准家庭間 - 不退款,Booking,FOUR,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
6700,"標準四人家庭間 - Breakfast Included (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中永豐棧酒店-大墩館,台中市西屯區大墩二十街37號
1550,"標準客房, 1 張雙人床 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台中拓程商旅,台中市西屯區青海路二段242-33號
1598,精選雙人或雙床房,Expedia,DBL,台中拓程商旅,台中市西屯區青海路二段242-33號
1599,【當日特惠】住宿(Special of the Day) ,agoda,DBL,台中拓程商旅,台中市西屯區青海路二段242-33號
1599,"精選雙人或雙床房 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,台中拓程商旅,台中市西屯區青海路二段242-33號
1680,商務雙人房,Expedia,DBL,台中拓程商旅,台中市西屯區青海路二段242-33號
1722,標準房(雙人床)(Standard Double Bed) ,agoda,DBL,台中拓程商旅,台中市西屯區青海路二段242-33號
2040,"商務三人房 (免費早餐, 免費停車, 免費無線上網)-省 25%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,台中拓程商旅,台中市西屯區青海路二段242-33號
2040,商務三人房,Expedia,TRP,台中拓程商旅,台中市西屯區青海路二段242-33號
2176,商務三人房(Business Triple) ,agoda,TRP,台中拓程商旅,台中市西屯區青海路二段242-33號
3060,"家庭標準客房 (免費早餐, 免費停車, 免費無線上網)-季節性優惠: 省 15%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台中拓程商旅,台中市西屯區青海路二段242-33號
3538,拓程客房 雙床,Trip,FOUR,台中拓程商旅,台中市西屯區青海路二段242-33號
3599,家庭標準客房,Expedia,FOUR,台中拓程商旅,台中市西屯區青海路二段242-33號
3600,拓程家庭房(Galerie Room (Family)) ,agoda,FOUR,台中拓程商旅,台中市西屯區青海路二段242-33號
2199,標準雙人房(單人入住),Expedia,SGL,台中金典綠園道商旅,台中西區健行路1049號
2386,標準客房 大床,Trip,DBL,台中金典綠園道商旅,台中西區健行路1049號
2600,標準大房(Standard Queen) ,agoda,DBL,台中金典綠園道商旅,台中西區健行路1049號
2600,【純房含早餐】 標準客房(一中床) 一中床(150*203CM),雄獅,DBL,台中金典綠園道商旅,台中西區健行路1049號
2600,"標準雙人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中金典綠園道商旅,台中西區健行路1049號
2600,"標準雙人房, 2 張單人床",Expedia,DBL,台中金典綠園道商旅,台中西區健行路1049號
2600,標準客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台中金典綠園道商旅,台中西區健行路1049號
4000,行政家庭房(Executive Family) ,agoda,FOUR,台中金典綠園道商旅,台中西區健行路1049號
4000,【純房含早餐】 行政家庭房(二中床) 二中床(150*200CM),雄獅,FOUR,台中金典綠園道商旅,台中西區健行路1049號
4000,行政家庭客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台中金典綠園道商旅,台中西區健行路1049號
5760,"行政家庭房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中金典綠園道商旅,台中西區健行路1049號
1699,標準雙人房(會員特惠) 大床,Trip,DBL,台中寶島53行館,台中市中區中山路27號  
1799,"標準雙人房 (免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,DBL,台中寶島53行館,台中市中區中山路27號  
1889,標準房(雙人床)(Standard Double Bed Room) ,agoda,DBL,台中寶島53行館,台中市中區中山路27號  
1889,【樂活遊專案】不含早 標準雙人房 一大床,雄獅,DBL,台中寶島53行館,台中市中區中山路27號  
1889,標準雙人房,Expedia,DBL,台中寶島53行館,台中市中區中山路27號  
2069,"標準雙人房 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台中寶島53行館,台中市中區中山路27號  
2159,【53加碼樂活遊專案】~含早餐 標準雙人房 一大床,雄獅,DBL,台中寶島53行館,台中市中區中山路27號  
2428,"家庭客房, 2 張標準雙人床",Expedia,FOUR,台中寶島53行館,台中市中區中山路27號  
2429,家庭房(Family Room) ,agoda,FOUR,台中寶島53行館,台中市中區中山路27號  
2429,"家庭客房, 2 張標準雙人床 (免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,FOUR,台中寶島53行館,台中市中區中山路27號  
2429,精致家庭房(會員特惠) 雙床,Trip,FOUR,台中寶島53行館,台中市中區中山路27號  
2799,【樂活遊專案】不含早 精緻家庭房 二大床,雄獅,FOUR,台中寶島53行館,台中市中區中山路27號  
2969,【53加碼樂活遊專案】~含早餐 精緻家庭房 二大床,雄獅,FOUR,台中寶島53行館,台中市中區中山路27號  
2969,"家庭客房, 2 張標準雙人床 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台中寶島53行館,台中市中區中山路27號  
1861,"雙人房, 2 張單人床",Expedia,DBL,台中原德塔木德會館,台中市西屯區西屯路二段200號
1862,標准雙人間 - 不退款,Booking,DBL,台中原德塔木德會館,台中市西屯區西屯路二段200號
1862,雙人房(Double Room) ,agoda,DBL,台中原德塔木德會館,台中市西屯區西屯路二段200號
1862,"雙人房, 2 張單人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中原德塔木德會館,台中市西屯區西屯路二段200號
1862,經典套房（一大床）(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台中原德塔木德會館,台中市西屯區西屯路二段200號
2280,三人間 - 不退款,Booking,TRP,台中原德塔木德會館,台中市西屯區西屯路二段200號
2280,三人房(3張單人床)(Triple - 3 Single Beds) ,agoda,TRP,台中原德塔木德會館,台中市西屯區西屯路二段200號
2926,標准四人間 - 不退款,Booking,FOUR,台中原德塔木德會館,台中市西屯區西屯路二段200號
2926,家庭房(Family) ,agoda,FOUR,台中原德塔木德會館,台中市西屯區西屯路二段200號
2926,四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台中原德塔木德會館,台中市西屯區西屯路二段200號
3000,天豪客房 大床,Trip,DBL,台中天閣酒店,台中市南屯區大墩路525號
3328,"天豪客房 (免費早餐, 免費停車, 免費無線上網)-省 61%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中天閣酒店,台中市南屯區大墩路525號
3667,天致三人房(會員特惠) 床型未知,Trip,TRP,台中天閣酒店,台中市南屯區大墩路525號
3698,豪華雙床間 - 不退款,Booking,DBL,台中天閣酒店,台中市南屯區大墩路525號
3698,天豪客房,Expedia,DBL,台中天閣酒店,台中市南屯區大墩路525號
4567,"天緻三人房 (免費早餐, 免費停車, 免費無線上網)-省 61%(不可退費-不可免費取消-自助早餐)",Hotels,TRP,台中天閣酒店,台中市南屯區大墩路525號
5073,天緻三人房,Expedia,TRP,台中天閣酒店,台中市南屯區大墩路525號
5074,三人間 - 不退款,Booking,TRP,台中天閣酒店,台中市南屯區大墩路525號
2020,標準雙人房(Standard Double Room) ,agoda,DBL,台中富信大飯店,台中市中區市府路14號
2034,"標準雙人房 (免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,DBL,台中富信大飯店,台中市中區市府路14號
2034,標準雙人房,Expedia,DBL,台中富信大飯店,台中市中區市府路14號
2080,【環保住宿優惠專案(不含早餐)】2人成行$2080起-雅緻客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台中富信大飯店,台中市中區市府路14號
2214,"標準雙人房 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台中富信大飯店,台中市中區市府路14號
2280,【環保住宿優惠專案(含早餐)】2人成行$2280起-標準客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台中富信大飯店,台中市中區市府路14號
2690,【環保住宿優惠專案(不含早餐)】4人成行$2690起-雅緻家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台中富信大飯店,台中市中區市府路14號
2851,高級家庭房(Superior Family Room) ,agoda,FOUR,台中富信大飯店,台中市中區市府路14號
2871,"雅緻家庭房A (免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,FOUR,台中富信大飯店,台中市中區市府路14號
2871,雅緻家庭房A,Expedia,FOUR,台中富信大飯店,台中市中區市府路14號
3090,【環保住宿優惠專案(含早餐)】4人成行$3090起-雅緻家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台中富信大飯店,台中市中區市府路14號
3231,"雅緻家庭房A (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台中富信大飯店,台中市中區市府路14號
2321,經典雙人房,Expedia,DBL,台中紅點文旅,台中市中區民族路206號
2322,"經典雙人房 (免費早餐, 免費無線上網)-省 10%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台中紅點文旅,台中市中區民族路206號
2580,經典雙人間 - 不退款,Booking,DBL,台中紅點文旅,台中市中區民族路206號
2580,S size合身是重點(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台中紅點文旅,台中市中區民族路206號
2648,合身是重點 大床,Trip,DBL,台中紅點文旅,台中市中區民族路206號
2918,豐盈滿出來 大床,Trip,DBL,台中紅點文旅,台中市中區民族路206號
4979,高級雙床房(含早餐與晚餐),Expedia,DBL,台中紅點文旅,台中市中區民族路206號
4980,高級雙床間 - 不退款(含早餐與晚餐),Booking,DBL,台中紅點文旅,台中市中區民族路206號
4980,"高級雙床房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,DBL,台中紅點文旅,台中市中區民族路206號
4980,【L’ARÔME法式餐廳 】 一泊二食住房專案~2人成行$4980元起-L size（Double）君子好朋友(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台中紅點文旅,台中市中區民族路206號
581,基本單人房(Single Room - Basic) ,agoda,SGL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
600,單人間 - 帶私人浴室 - 不退款,Booking,SGL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
700,標準單人房,AsiaYo,SGL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
731,豪華雙人房(Deluxe Double Room) ,agoda,DBL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
800,經濟雙人間 - 不退款,Booking,DBL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
800,高級雙人房,Expedia,DBL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
800,高級雙人房,AsiaYo,DBL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
880,高級雙人房 (免費無線上網)(可退費-可免費取消),Hotels,DBL,台中逢甲小歐洲民宿,台中市西屯區逢甲路20巷45弄7號
