價錢,內容,商家,房型,旅館名稱,旅館地址
1450,雙人房 大床,Trip,DBL,台南承億輕旅,台南市中西區友愛街309巷20號
1900,雙人一大床/兩小床套房,AsiaYo,DBL,台南承億輕旅,台南市中西區友愛街309巷20號
2475,"共用宿舍, 男女混合宿舍, 共用浴室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,QUD,台南承億輕旅,台南市中西區友愛街309巷20號
3959,海東客房(兩小床),Expedia,DBL,台南晶英酒店,台南市中西區和意路1號
3960,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,台南晶英酒店,台南市中西區和意路1號
3960,"海東客房(兩小床) (免費停車, 免費無線上網)-限時優惠: 省10%(不可退費-不可免費取消)",Hotels,DBL,台南晶英酒店,台南市中西區和意路1號
4730,【夜泊專案-21:00入住】 海東二中床客房(3人入住) 二中床,雄獅,TRP,台南晶英酒店,台南市中西區和意路1號
5049,豪華三人房(Deluxe Triple) ,agoda,TRP,台南晶英酒店,台南市中西區和意路1號
5060,"海東客房(兩小床) (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台南晶英酒店,台南市中西區和意路1號
5390,【夜泊專案-21:00入住】 海東二中床客房(4人入住) 二中床,雄獅,FOUR,台南晶英酒店,台南市中西區和意路1號
5643,豪華家庭房(Deluxe Family) ,agoda,FOUR,台南晶英酒店,台南市中西區和意路1號
5643,"海東家庭客房(兩中床) (免費停車, 免費無線上網)-限時優惠: 省10%(不可退費-不可免費取消)",Hotels,FOUR,台南晶英酒店,台南市中西區和意路1號
5643,海東家庭客房(兩中床),Expedia,FOUR,台南晶英酒店,台南市中西區和意路1號
6050,【2018指定日優惠】 海東二中床客房(3人入住) 二中床,雄獅,TRP,台南晶英酒店,台南市中西區和意路1號
7040,【2018指定日優惠】 海東二中床客房(4人入住) 二中床,雄獅,FOUR,台南晶英酒店,台南市中西區和意路1號
7590,"海東家庭客房(兩中床) (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台南晶英酒店,台南市中西區和意路1號
3638,舒適雙床間 - 不退款,Booking,DBL,台南和逸飯店-西門館,700台南市中西區西門路一段658號
3638,舒適房(兩床)(Comfort Twin Room) ,agoda,DBL,台南和逸飯店-西門館,700台南市中西區西門路一段658號
2899,【綠色環保-愛地球】 豪華單床雙人房 一大床,雄獅,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
3680,【雄獅★和逸漫遊】送超商購物金 舒適二人客房 一大床 或 二小床,雄獅,DBL,台南和逸飯店-西門館,700台南市中西區西門路一段658號
3881,"舒適客房一大床 (免費早餐, 免費停車, 免費無線上網)-季節性優惠: 省 20%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台南和逸飯店-西門館,700台南市中西區西門路一段658號
2899,綠色環保-愛地球／豪華雙人房,旅遊王,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
4805,"XBOX ONE主題客房 (免費早餐, 免費無線上網)-季節性優惠: 省 20%(不可退費-不可免費取消)",Hotels,DBL,台南和逸飯店-西門館,700台南市中西區西門路一段658號
2964,豪華雙人間  - 不退款,Booking,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
5105,Double Room with Xbox One(Double Room with Xbox One) ,agoda,DBL,台南和逸飯店-西門館,700台南市中西區西門路一段658號
2964,豪華房(兩床)(Deluxe Twin Bed) ,agoda,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
5804,四人間 - 不退款,Booking,FOUR,台南和逸飯店-西門館,700台南市中西區西門路一段658號
5804,家庭四人房(2張大床)(Family Quad (2 Queen Beds)) ,agoda,FOUR,台南和逸飯店-西門館,700台南市中西區西門路一段658號
3078,"豪華雙床房, 2 張單人床 (免費停車, 免費無線上網)-提前預訂優惠 19%(不可退費-不可免費取消)",Hotels,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
3300,【雄獅春季線上旅展】送超商購物金 豪華單床雙人房 一大床,雄獅,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
3399,樂齡銀賓暨退休人員／豪華雙人房,旅遊王,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
5880,【雄獅★和逸漫遊】送超商購物金 和逸四人客房 二大床,雄獅,FOUR,台南和逸飯店-西門館,700台南市中西區西門路一段658號
3510,豪華雙床間 - 不退款,Booking,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
6191,"和逸客房4人房 (免費早餐, 免費停車, 免費無線上網)-季節性優惠: 省 20%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台南和逸飯店-西門館,700台南市中西區西門路一段658號
3645,"豪華雙人房 (免費早餐, 免費無線上網)-提前預訂優惠 19%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
7559,Family Room with Xbox One(Family Room with Xbox One) ,agoda,FOUR,台南和逸飯店-西門館,700台南市中西區西門路一段658號
3780,家庭房(兩床)(Family Twin) ,agoda,FOUR,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
3900,家庭四人間 - 不退款,Booking,FOUR,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
4050,"闔家溫馨房  (免費停車, 免費無線上網)-提前預訂優惠 19%(不可退費-不可免費取消)",Hotels,FOUR,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
4799,【樂齡銀賓暨退休人員】 闔家溫馨四人房 二中床,雄獅,FOUR,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
4799,樂齡銀賓暨退休人員／闔家溫馨房,旅遊王,FOUR,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
5022,"闔家溫馨房  (免費早餐, 免費無線上網)-提前預訂優惠 19%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台南台糖長榮酒店,台南市東區中華東路3段336巷1號 (近文化中心)
3985,不含早餐 尊榮單人房(一大床) 一大床,雄獅,SGL,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
4331,含早餐 尊榮單人房(一大床) 一大床,雄獅,SGL,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
4447,不含早餐 尊榮雙人房(一大床) 一大床,雄獅,DBL,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
4793,含早餐 尊榮雙人房(二小床) 二小床,雄獅,DBL,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
5717,尊榮客房二小床 (免費無線上網)(可退費-可免費取消),Hotels,TRP,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
6064,"尊榮客房一大床 (免費早餐, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,TRP,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
6641,不含早餐 尊榮家庭四人房 二中床,雄獅,FOUR,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
6641,尊榮家庭房二中床 (免費無線上網)(可退費-可免費取消),Hotels,FOUR,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
6988,含早餐 尊榮家庭四人房 二中床,雄獅,FOUR,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
6988,"尊榮家庭房二中床 (免費早餐, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,FOUR,台南香格里拉遠東國際大飯店,台南市東區大學路西段89號
1261,雙人房 - 無早餐(Double (No Breakfast)) ,agoda,DBL,台南黃色風箏民宿,台南市東區東平路131號
1399,基本雙人房,Expedia,DBL,台南黃色風箏民宿,台南市東區東平路131號
1400,基本雙人房 (免費無線上網)-現訂現省！(不可退費-不可免費取消),Hotels,DBL,台南黃色風箏民宿,台南市東區東平路131號
1400,高級雙人房-(不挑房型),AsiaYo,DBL,台南黃色風箏民宿,台南市東區東平路131號
2010,四人房(漫步臺灣) 雙床,Trip,FOUR,台南黃色風箏民宿,台南市東區東平路131號
2100,高級四人房-(不挑房型),AsiaYo,FOUR,台南黃色風箏民宿,台南市東區東平路131號
2273,三人房(漫步臺灣) 床型未知,Trip,TRP,台南黃色風箏民宿,台南市東區東平路131號
2375,四人房(Quad) ,agoda,FOUR,台南黃色風箏民宿,台南市東區東平路131號
2412,溜滑梯三人房-(不挑房),AsiaYo,TRP,台南黃色風箏民宿,台南市東區東平路131號
2455,三人间（2名成人和1​​名儿童）(Tripe Room ( 2 adults + 1 children )) ,agoda,TRP,台南黃色風箏民宿,台南市東區東平路131號
2480,"經典四人房, 2 張標準雙人床 (免費無線上網)-現訂現省！(不可退費-不可免費取消)",Hotels,FOUR,台南黃色風箏民宿,台南市東區東平路131號
2480,"經典四人房, 2 張標準雙人床",Expedia,FOUR,台南黃色風箏民宿,台南市東區東平路131號
2679,三人房(不指定房型) ,Expedia,TRP,台南黃色風箏民宿,台南市東區東平路131號
2680,三人房(不指定房型)  (免費無線上網)-現訂現省！(不可退費-不可免費取消),Hotels,TRP,台南黃色風箏民宿,台南市東區東平路131號
1200,日式禪風雙人套房 (二單床),AsiaYo,DBL,台南安平314民宿,台南市安平區安平路500巷36號
2200,蔚藍海岸四人套房,AsiaYo,FOUR,台南安平314民宿,台南市安平區安平路500巷36號
12800,包棟,AsiaYo,QUD,台南安平314民宿,台南市安平區安平路500巷36號
1380,高級雙人間,Booking,DBL,台南鳥居民宿,"""No.43, Lane 112, Section 4, Minquan Rd."""
1980,舒適四人間,Booking,FOUR,台南鳥居民宿,"""No.43, Lane 112, Section 4, Minquan Rd."""
2000,布穀鳥雙人房,AsiaYo,DBL,台南鳥居民宿,"""No.43, Lane 112, Section 4, Minquan Rd."""
2800,琉璃鳥四人房,AsiaYo,FOUR,台南鳥居民宿,"""No.43, Lane 112, Section 4, Minquan Rd."""
2277,三人間 - 不退款,Booking,TRP,台南F Hotel,台南市中西區光賢街23號
2520,【商務出差專屬優惠】溫馨四人房-溫馨四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台南F Hotel,台南市中西區光賢街23號
3190,貴賓商務房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台南F Hotel,台南市中西區光賢街23號
2775,標準雙人房(Standard Double) ,agoda,DBL,台南老爺行旅,台南市東區中華東路一段368號
3200,標准雙人間 - 不退款,Booking,DBL,台南老爺行旅,台南市東區中華東路一段368號
3200,"行旅客房（1 張雙人床） (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,台南老爺行旅,台南市東區中華東路一段368號
3200,行旅客房（1 張雙人床）,Expedia,DBL,台南老爺行旅,台南市東區中華東路一段368號
3366,"行旅客房（1 張雙人床） (免費早餐, 免費停車, 免費無線上網)-省 15%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台南老爺行旅,台南市東區中華東路一段368號
3630,【2018甘情尚好】 行旅二人客房 一中床,雄獅,DBL,台南老爺行旅,台南市東區中華東路一段368號
3850,【2018甘情尚好】加贈滋養乳液 行旅二人客房 一中床,雄獅,DBL,台南老爺行旅,台南市東區中華東路一段368號
4508,家庭四人房(Family Quad) ,agoda,FOUR,台南老爺行旅,台南市東區中華東路一段368號
5200,家庭間（4位成人） - 不退款,Booking,FOUR,台南老爺行旅,台南市東區中華東路一段368號
5200,"家庭標準客房, 2 張雙人床 (Cheers) (免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,台南老爺行旅,台南市東區中華東路一段368號
5200,"家庭標準客房, 2 張雙人床 (Cheers)",Expedia,FOUR,台南老爺行旅,台南市東區中華東路一段368號
5236,"家庭標準客房, 2 張雙人床 (Cheers) (免費早餐, 免費停車, 免費無線上網)-省 15%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台南老爺行旅,台南市東區中華東路一段368號
5830,【2018甘情尚好】 家庭四人客房 二中床,雄獅,FOUR,台南老爺行旅,台南市東區中華東路一段368號
6050,【2018甘情尚好】加贈滋養乳液 家庭四人客房 二中床,雄獅,FOUR,台南老爺行旅,台南市東區中華東路一段368號
1513,時尚房(兩床)(Trendy Twin) ,agoda,DBL,台南富驛時尚酒店-民生路館,台南市中西區民生路二段76號
2513,三人房(Triple Room) ,agoda,TRP,台南富驛時尚酒店-民生路館,台南市中西區民生路二段76號
2958,豪華家庭房(Deluxe Family) ,agoda,FOUR,台南富驛時尚酒店-民生路館,台南市中西區民生路二段76號
500,男女合宿房(Mixed Dormitory) ,agoda,SGL,台南驛家旅店,台南市中西區成功路343號9F
550,背包客上下舖(混宿)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,SGL,台南驛家旅店,台南市中西區成功路343號9F
1200,雙人房(Double) ,agoda,DBL,台南驛家旅店,台南市中西區成功路343號9F
1512,經典雙人房 大床,Trip,DBL,台南驛家旅店,台南市中西區成功路343號9F
2000,四人房(Quad) ,agoda,FOUR,台南驛家旅店,台南市中西區成功路343號9F
2600,四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台南驛家旅店,台南市中西區成功路343號9F
2079,平日限量促銷~2人成行1979元起-商務雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
2279,精致雙人間 - 不退款,Booking,DBL,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
2279,高級雙人房(Superior Double) ,agoda,DBL,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
2279,週三、週四、週五。限量促銷 精緻二人房 一大床,雄獅,DBL,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
2279,"高級雙人房(照片此房型代表圖，房型格局需以現場實際為準) (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
2580,一般訂房 精緻二人房 一大床,雄獅,DBL,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
3580,高級三人房(Superior Triple) ,agoda,TRP,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
3580,"精緻三人房, 1 間臥室(照片此房型代表圖，房型格局需以現場實際為準) (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,TRP,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
3580,精緻三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
3879,"四人房(照片此房型代表圖，房型格局需以現場實際為準)  (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台南康橋商旅-赤崁樓館,700台南市中西區民權路二段97號
2236,華悅標準客房(無窗) 大床,Trip,DBL,台南長悅旅棧民宿,北門路一段89號
2363,標准雙人間 - 不退款,Booking,DBL,台南長悅旅棧民宿,北門路一段89號
2363,"標準客房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台南長悅旅棧民宿,北門路一段89號
2363,標準客房,Expedia,DBL,台南長悅旅棧民宿,北門路一段89號
2363,華悅標準客房 Standard Room(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台南長悅旅棧民宿,北門路一段89號
4233,標准家庭間 - 不退款,Booking,FOUR,台南長悅旅棧民宿,北門路一段89號
4233,"家庭四人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台南長悅旅棧民宿,北門路一段89號
4233,家庭四人房,Expedia,FOUR,台南長悅旅棧民宿,北門路一段89號
2780,標准雙人間 - 不退款(含早餐與晚餐),Booking,DBL,台南白河關子嶺儷景溫泉會館,台南市白河區關子嶺61-5號
2780,【含早餐】 生活館二人房 一大床,雄獅,DBL,台南白河關子嶺儷景溫泉會館,台南市白河區關子嶺61-5號
2780,生活館-二人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台南白河關子嶺儷景溫泉會館,台南市白河區關子嶺61-5號
3580,【含早餐】 生活館四人房 二大床,雄獅,FOUR,台南白河關子嶺儷景溫泉會館,台南市白河區關子嶺61-5號
3580,生活館-四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台南白河關子嶺儷景溫泉會館,台南市白河區關子嶺61-5號
7680,豪華四人間 - 不退款(含早餐與晚餐),Booking,FOUR,台南白河關子嶺儷景溫泉會館,台南市白河區關子嶺61-5號
2704,高級房(兩床)(Superior Twin Room Only) ,agoda,DBL,台南桂田酒店,臺南縣永康市永安一街99號
2998,標準單人房(Standard Single) ,agoda,SGL,台南桂田酒店,臺南縣永康市永安一街99號
3199,【雄獅超值好康】送威秀電影票 雅緻單人房 一大床,雄獅,SGL,台南桂田酒店,臺南縣永康市永安一街99號
3249,"高級雙床房, 2 張單人床",Expedia,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3249,雅緻單人房,Expedia,SGL,台南桂田酒店,臺南縣永康市永安一街99號
3250,標准雙人或雙床間 - 不退款,Booking,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3250,"高級雙床房, 2 張單人床 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3599,【雄獅超值好康】送威秀電影票 雅緻雙人房(一大床) 一大床,雄獅,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3605,典雅單人間 - 帶淋浴 - 不退款,Booking,SGL,台南桂田酒店,臺南縣永康市永安一街99號
3748,精緻房(兩床)(Exquisite Twin) ,agoda,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3935,典雅雙床間 - 不退款,Booking,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3935,"高級雙床房, 2 張單人床 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台南桂田酒店,臺南縣永康市永安一街99號
3935,雅緻雙人房,旅遊王,DBL,台南桂田酒店,臺南縣永康市永安一街99號
4325,豪華三人房(Deluxe Triple) ,agoda,TRP,台南桂田酒店,臺南縣永康市永安一街99號
4799,【雄獅超值好康】送威秀電影票 豪華三人房 一大床+ 一小床,雄獅,TRP,台南桂田酒店,臺南縣永康市永安一街99號
4888,【鳳凰花開六月松 住房專案Q】--贈送松套餐 雅緻雙人房(一大床) 一大床(含早餐與晚餐),雄獅,DBL,台南桂田酒店,臺南縣永康市永安一街99號
5194,高級家庭房(Superior Family) ,agoda,FOUR,台南桂田酒店,臺南縣永康市永安一街99號
5200,"豪華三人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,台南桂田酒店,臺南縣永康市永安一街99號
5200,豪華三人房,Expedia,TRP,台南桂田酒店,臺南縣永康市永安一街99號
5200,豪華三人房,旅遊王,TRP,台南桂田酒店,臺南縣永康市永安一街99號
5950,【純房含早餐】 雅緻四人房 二中床,雄獅,FOUR,台南桂田酒店,臺南縣永康市永安一街99號
6245,典雅家庭間 - 不退款,Booking,FOUR,台南桂田酒店,臺南縣永康市永安一街99號
6245,雅緻家庭房,旅遊王,FOUR,台南桂田酒店,臺南縣永康市永安一街99號
7744,雅緻家庭房,Expedia,QUD,台南桂田酒店,臺南縣永康市永安一街99號
7745,"雅緻家庭房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,QUD,台南桂田酒店,臺南縣永康市永安一街99號
8150,【純房含早餐】 豪華六人房 二大床+ 二小床,雄獅,QUD,台南桂田酒店,臺南縣永康市永安一街99號
8665,豪華家庭六人房,旅遊王,QUD,台南桂田酒店,臺南縣永康市永安一街99號
2000,雙人間,Booking,DBL,台南文悅旅棧,台南市中西區忠義路二段132號
2000,"文悅經典客房 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,DBL,台南文悅旅棧,台南市中西區忠義路二段132號
2181,標準房(Standard) ,agoda,DBL,台南文悅旅棧,台南市中西區忠義路二段132號
2300,含早餐 文悅經典客房 一大床,雄獅,DBL,台南文悅旅棧,台南市中西區忠義路二段132號
2300,文悅經典客房,Expedia,DBL,台南文悅旅棧,台南市中西區忠義路二段132號
3000,奢華三人間,Booking,TRP,台南文悅旅棧,台南市中西區忠義路二段132號
3413,三人房(Triple Room) ,agoda,TRP,台南文悅旅棧,台南市中西區忠義路二段132號
3600,標准家庭間,Booking,FOUR,台南文悅旅棧,台南市中西區忠義路二段132號
3600,含早餐 悅行三人客房 一大床 + 一小床,雄獅,TRP,台南文悅旅棧,台南市中西區忠義路二段132號
3600,"悅享家庭套房 (免費早餐, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,FOUR,台南文悅旅棧,台南市中西區忠義路二段132號
3982,典雅家庭房(Elegant Family Room) ,agoda,FOUR,台南文悅旅棧,台南市中西區忠義路二段132號
4199,悅享家庭套房,Expedia,FOUR,台南文悅旅棧,台南市中西區忠義路二段132號
3300,【雄獅暑假早鳥預購】送行李箱束帶 豪華景觀房(2人入住) 二大床,雄獅,DBL,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
3937,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
3960,【2018年1-6月遨遊趣專案】2人同行3960元起-豪華景觀房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
4812,豪華三人房(Deluxe Triple) ,agoda,TRP,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
4840,【遨遊趣二天一夜】 豪華景觀房(3人入住) 二大床,雄獅,TRP,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
5060,【雄獅暑假早鳥預購】送行李箱束帶 豪華景觀房(4人入住) 二大床,雄獅,FOUR,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
5687,豪華家庭房(Deluxe Family) ,agoda,FOUR,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
5720,"豪華四人房, 山景 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
5720,豪華景觀山水景,Expedia,FOUR,台南趣淘漫旅,台南市楠西區密枝村密枝102-5號
1740,雙人間,Booking,DBL,台南塔木德會館,台南市東區裕學路90號
1799,雙床房,Expedia,DBL,台南塔木德會館,台南市東區裕學路90號
1800,"雙床房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台南塔木德會館,台南市東區裕學路90號
1911,客房(兩床併床)(Combined Twin) ,agoda,DBL,台南塔木德會館,台南市東區裕學路90號
2985,家庭房(Family Room) ,agoda,FOUR,台南塔木德會館,台南市東區裕學路90號
3440,家庭套房,Booking,FOUR,台南塔木德會館,台南市東區裕學路90號
3636,"四人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台南塔木德會館,台南市東區裕學路90號
3636,四人房,Expedia,FOUR,台南塔木德會館,台南市東區裕學路90號
1043,小型雙人房 - 有衛浴(Small Double with Bathroom) ,agoda,DBL,台南老屋胖胖糖民宿-藍晒圖館,台南市南區五妃街419巷10-15號
2162,四人房 - 有專用衛浴(Quadruple Room with Private Bathroom) ,agoda,FOUR,台南老屋胖胖糖民宿-藍晒圖館,台南市南區五妃街419巷10-15號
1721,雙人房 - 無窗(Double Room No Window) ,agoda,DBL,台南伍家民宿,中西區忠義路二段157號
3580,四人房(Quad Room) ,agoda,FOUR,台南伍家民宿,中西區忠義路二段157號
2028,雅致單床房 大床,Trip,DBL,台南商務會館,台南縣永康市中正北路347-1號
2288,"高級雙人房 - Breakfast Included (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台南商務會館,台南縣永康市中正北路347-1號
2288,高級雙人房,Expedia,DBL,台南商務會館,台南縣永康市中正北路347-1號
2505,高級雙人房(Superior Double) ,agoda,DBL,台南商務會館,台南縣永康市中正北路347-1號
2706,豪華家庭房 雙床,Trip,FOUR,台南商務會館,台南縣永康市中正北路347-1號
2807,"商務雙床房 (免費早餐, 免費無線上網)-省 12%(不可退費-不可免費取消)",Hotels,DBL,台南商務會館,台南縣永康市中正北路347-1號
2807,商務雙床房,Expedia,DBL,台南商務會館,台南縣永康市中正北路347-1號
