價錢,內容,商家,房型,旅館名稱,旅館地址
750,女性宿舍間的1張床位 - 免費取消,Booking,SGL,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
1148,【1張雙人床位】16床宿舍 - 限女性(1 Double Bed in 16-Bed Dormitory - Female Only) ,agoda,DBL,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
1199,"經典共用宿舍, 僅限女士",Expedia,DBL,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
1200,雙人床 - 6床女性宿舍間 - 免費取消,Booking,DBL,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
1200,"經典共用宿舍, 僅限女士 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
3443,四人房 - 可住4人(Quadruple Room for 4 People) ,agoda,FOUR,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
3599,經典四人房,Expedia,FOUR,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
3600,標准四人間 - 免費取消,Booking,FOUR,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
3600,"經典四人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,澎湖平湖窩行旅,澎湖縣馬公市中興路22號
1700,雙人間 - 單人用,Booking,SGL,澎湖馬公邂逅精緻民宿,澎湖縣馬公市中央街18號
2200,雙人間,Booking,DBL,澎湖馬公邂逅精緻民宿,澎湖縣馬公市中央街18號
3200,家庭間 - 帶露台,Booking,TRP,澎湖馬公邂逅精緻民宿,澎湖縣馬公市中央街18號
6156,含早餐 街景豪華雙床客房-2人入住 二中床,雄獅,DBL,澎湖福朋喜來登酒店,No 197 Xindian Road
7600,城市景雙床間 - 不退款,Booking,DBL,澎湖福朋喜來登酒店,No 197 Xindian Road
7600,城市景雙床間 - 單人用 - 不退款,Booking,SGL,澎湖福朋喜來登酒店,No 197 Xindian Road
7790,Deluxe Twin Harbor(Deluxe Twin Harbor) ,agoda,DBL,澎湖福朋喜來登酒店,No 197 Xindian Road
9200,"豪華標準客房, 1 張特大雙人床, 海灣景觀 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,澎湖福朋喜來登酒店,No 197 Xindian Road
10220,Deluxe Twin Room With City View(Deluxe Twin Room With City View) ,agoda,FOUR,澎湖福朋喜來登酒店,No 197 Xindian Road
10600,"豪華雙人房, 城市景觀 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,澎湖福朋喜來登酒店,No 197 Xindian Road
21640,頂級套房(Premier Suite) ,agoda,TRP,澎湖福朋喜來登酒店,No 197 Xindian Road
22700,"吉貝雅爵套房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,澎湖福朋喜來登酒店,No 197 Xindian Road
1800,標准雙人間 - 不退款,Booking,DBL,澎湖記得海景花園民宿,澎湖縣湖西鄉沙港村沙港138-5號
3000,二人房(不挑房),AsiaYo,DBL,澎湖記得海景花園民宿,澎湖縣湖西鄉沙港村沙港138-5號
3200,標准四人間 - 不退款,Booking,FOUR,澎湖記得海景花園民宿,澎湖縣湖西鄉沙港村沙港138-5號
4200,四人房(不挑房),AsiaYo,FOUR,澎湖記得海景花園民宿,澎湖縣湖西鄉沙港村沙港138-5號
2400,四人間 - 帶私人浴室,Booking,FOUR,澎湖踏浪觀海美宿民宿,澎湖縣馬公市三多路390巷15號
2355,303萬事通,AsiaYo,DBL,澎湖夢幻西嶼28.5民宿,澎湖縣西嶼鄉二崁村3鄰二崁58號
4320,202糊塗蛋,AsiaYo,FOUR,澎湖夢幻西嶼28.5民宿,澎湖縣西嶼鄉二崁村3鄰二崁58號
2226,花園雙人房 大床,Trip,DBL,澎湖陽光城堡海景花園渡假村,澎湖縣馬公市東衛里6-4號
2240,花園單床雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖陽光城堡海景花園渡假村,澎湖縣馬公市東衛里6-4號
4200,時尚四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,澎湖陽光城堡海景花園渡假村,澎湖縣馬公市東衛里6-4號
4800,溫馨六人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,澎湖陽光城堡海景花園渡假村,澎湖縣馬公市東衛里6-4號
1500,女性宿舍間的單人床位 - 不退款,Booking,TRP,澎湖百勝民宿,澎湖縣馬公市安宅里93-12號
1500,女宿舍(雅房),AsiaYo,TRP,澎湖百勝民宿,澎湖縣馬公市安宅里93-12號
1300,大號床間 - 單人用 - 不退款,Booking,SGL,澎湖樂在綺中民宿,澎湖縣馬公市興仁里雙頭掛136-2號
2000,標准大號床間 - 不退款,Booking,DBL,澎湖樂在綺中民宿,澎湖縣馬公市興仁里雙頭掛136-2號
2000,雙人房,AsiaYo,DBL,澎湖樂在綺中民宿,澎湖縣馬公市興仁里雙頭掛136-2號
3500,標准四人間 - 不退款,Booking,FOUR,澎湖樂在綺中民宿,澎湖縣馬公市興仁里雙頭掛136-2號
4500,家庭套房 - 帶陽台 - 不退款,Booking,QUD,澎湖樂在綺中民宿,澎湖縣馬公市興仁里雙頭掛136-2號
1600,雙人房,AsiaYo,DBL,澎湖百勝民宿,澎湖縣馬公市安宅里93-12號
2500,四人房,AsiaYo,FOUR,澎湖百勝民宿,澎湖縣馬公市安宅里93-12號
2600,標准四人間 - 不退款,Booking,FOUR,澎湖百勝民宿,澎湖縣馬公市安宅里93-12號
3800,201,AsiaYo,QUD,澎湖百勝民宿,澎湖縣馬公市安宅里93-12號
1600,兩人房,AsiaYo,DBL,澎湖新夏民宿,澎湖縣馬公市
2200,四人房,AsiaYo,FOUR,澎湖新夏民宿,澎湖縣馬公市
2700,六人房,AsiaYo,QUD,澎湖新夏民宿,澎湖縣馬公市
1890,大號床間 - 帶陽台 - 單人用 - 不退款,Booking,SGL,澎湖海水正藍民宿,成功村8號之7
2100,大號床間 - 帶陽台 - 不退款,Booking,DBL,澎湖海水正藍民宿,成功村8號之7
2400,經典三人間 - 不退款,Booking,TRP,澎湖海水正藍民宿,成功村8號之7
1600,紫貝殼浪漫房,AsiaYo,DBL,澎湖紫貝殼民宿,澎湖縣馬公市
1000,三合院式雙人房,AsiaYo,DBL,澎湖菜宅民宿,澎湖縣湖西鄉湖西村103號
1500,三合院式大通舖01,AsiaYo,QUD,澎湖菜宅民宿,澎湖縣湖西鄉湖西村103號
1500,三合院式大通舖02,AsiaYo,FOUR,澎湖菜宅民宿,澎湖縣湖西鄉湖西村103號
5600,海景豪華雙人間 - 帶陽台 - 不退款,Booking,DBL,澎湖那故事水岸莊園民宿,澎湖縣馬公市井垵里井子垵100號
7600,海景四人間 - 不退款,Booking,FOUR,澎湖那故事水岸莊園民宿,澎湖縣馬公市井垵里井子垵100號
2508,標準3人房 大床 雙床,Trip,TRP,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
2910,標準4人房 大床 雙床,Trip,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
3300,【雄獅★暑假預購】贈雄獅行李束箱帶 標準三人房 一大床+ 一小床,雄獅,TRP,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
3800,標準三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
3881,四人房(雙人床+2張單人床)(Quad Room (1 Double+2 Single Beds)) ,agoda,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
3900,【雄獅★暑假預購】贈雄獅行李束箱帶 標準四人房 一大床+ 二小床,雄獅,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
3997,景隅港景客房 大床,Trip,DBL,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4146,海景雙人房(Double with Sea View) ,agoda,DBL,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4234,海景三人房(Triple Room with Sea View) ,agoda,TRP,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4399,標準四人房,Expedia,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4400,標准四人間 - 不退款,Booking,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4400,標準四人房 (免費無線上網)(不可退費-不可免費取消),Hotels,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4400,標準四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4700,海景雙人間 - 不退款,Booking,DBL,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4700,"特色雙人房, 高層 (免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4700,"特色雙人房, 高層",Expedia,DBL,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4800,海景三人間 - 不退款,Booking,TRP,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4800,"特色三人房, 高層 (免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,澎湖馬公和田飯店,澎湖縣馬公市民權路2號
4780,【四方獨家】開幕慶專案，2人同行4280元起-園景-探索客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖澎澄飯店,澎湖縣馬公市同和路168號
4800,【含早餐】 園景探索客房(2人入住) 二大床,雄獅,DBL,澎湖澎澄飯店,澎湖縣馬公市同和路168號
5800,雙人房(Double Room) ,agoda,DBL,澎湖澎澄飯店,澎湖縣馬公市同和路168號
6599,"經典客房, 1 間臥室",Expedia,DBL,澎湖澎澄飯店,澎湖縣馬公市同和路168號
6600,"經典客房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐-自助早餐)",Hotels,DBL,澎湖澎澄飯店,澎湖縣馬公市同和路168號
7396,四人房(Quad Room) ,agoda,FOUR,澎湖澎澄飯店,澎湖縣馬公市同和路168號
8152,"都會客房, 1 間臥室",Expedia,FOUR,澎湖澎澄飯店,澎湖縣馬公市同和路168號
8153,"都會客房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,澎湖澎澄飯店,澎湖縣馬公市同和路168號
1720,標準雙人房 大床,Trip,DBL,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
1799,雙人房,Expedia,DBL,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
1800,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
1800,雙人房(Double) ,agoda,DBL,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
1800,"雙人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
1800,二人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
2600,四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,澎湖馬公玄武岩之美民宿,澎湖縣馬公市東文里1-13號
2642,雙人房(Double) ,agoda,DBL,澎湖轉角公寓,880澎湖縣馬公市中興路13號
3000,大型雙人間 - 不退款,Booking,DBL,澎湖唐舍休閒民宿,澎湖縣馬公市三多路24 鄰398號
3493,三人房(Triple) ,agoda,TRP,澎湖卡膜脈民宿,澎湖縣馬公市西衛220之12號
3600,舒適三人間 - 帶淋浴 - 免費取消,Booking,TRP,澎湖卡膜脈民宿,澎湖縣馬公市西衛220之12號
4037,四人房(Quad) ,agoda,FOUR,澎湖卡膜脈民宿,澎湖縣馬公市西衛220之12號
4160,標准四人間 - 免費取消,Booking,FOUR,澎湖卡膜脈民宿,澎湖縣馬公市西衛220之12號
5280,標准家庭間 - 不退款,Booking,QUD,澎湖卡膜脈民宿,澎湖縣馬公市西衛220之12號
2200,標准雙人間,Booking,DBL,澎湖安上安利安讚民宿,澎湖縣馬公市鎖港里310號
3800,標准四人間,Booking,FOUR,澎湖安上安利安讚民宿,澎湖縣馬公市鎖港里310號
4600,家庭間 - 帶陽台,Booking,QUD,澎湖安上安利安讚民宿,澎湖縣馬公市鎖港里310號
2793,園景雙人間 - 不退款,Booking,DBL,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
2793,雙人房(大床)(Double - Queen) ,agoda,DBL,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
2800,日不落二人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
2800,203 日不落 雙人房,AsiaYo,DBL,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
3790,園景四人間 - 不退款,Booking,TRP,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
3791,四人/家庭房(Quad / Family Room) ,agoda,FOUR,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
3800,花火四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
3800,202 花火四人房,AsiaYo,FOUR,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
4800,海灘六人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
4800,201海灘六人房,AsiaYo,QUD,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
7840,家庭間 - 帶陽台 - 單人用 - 不退款,Booking,SGL,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
8640,家庭間 - 帶陽台 - 不退款,Booking,QUD,澎湖船家寶旅行民宿,澎湖縣湖西鄉 成功村港底127號
1700,高級特大號床間,Booking,DBL,澎湖樂鬧民宿,澎湖縣馬公市烏崁里105-75號
1445,雙人間 - 帶私人浴室,Booking,DBL,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
1514,雙人房(Double Room) ,agoda,DBL,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
2099,舒適雙人房,Expedia,TRP,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
2100,"舒適雙人房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,TRP,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
2555,家庭房(2張雙人床)(Family (2 Double Beds)) ,agoda,FOUR,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
3200,"家庭四人房 (免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,QUD,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
3200,家庭四人房,Expedia,QUD,澎湖笙峰民宿,澎湖縣馬公市石泉里6 之 17 號
3230,標准雙人間 - 不退款,Booking,DBL,澎湖仲夏緣民宿,澎湖縣馬公市西衛里西衛83-61號
4420,標准四人間 - 不退款,Booking,FOUR,澎湖仲夏緣民宿,澎湖縣馬公市西衛里西衛83-61號
3200,海景雙人間 - 帶陽台,Booking,DBL,澎湖六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號
3200,攬月,AsiaYo,DBL,澎湖六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號
3799,四人房,Expedia,FOUR,澎湖六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號
3800,海景四人間,Booking,FOUR,澎湖六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號
3800,雙人房,Expedia,TRP,澎湖六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號
3800,挹翠,AsiaYo,FOUR,澎湖六色海民宿,澎湖縣湖西鄉許家村港子尾42之2號
4800,豪華雙人間 - 帶淋浴 - 不退款,Booking,DBL,澎湖航海家海景民宿,澎湖縣湖西鄉沙港村138之7號
10100,家庭間 - 帶私人浴室 - 不退款,Booking,QUD,澎湖航海家海景民宿,澎湖縣湖西鄉沙港村138之7號
3200,特大號床間 - 帶2張特大號床 - 不退款,Booking,FOUR,澎湖海上人家民宿,澎湖縣馬公市烏崁里105-70號
2579,觀海雙人房,Expedia,DBL,澎湖最南端民宿,澎湖縣馬公市山水里16之2號
2580,"觀海雙人房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,DBL,澎湖最南端民宿,澎湖縣馬公市山水里16之2號
3279,海景四人房,Expedia,FOUR,澎湖最南端民宿,澎湖縣馬公市山水里16之2號
3280,"海景四人房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,FOUR,澎湖最南端民宿,澎湖縣馬公市山水里16之2號
4800,"面海六人房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,QUD,澎湖最南端民宿,澎湖縣馬公市山水里16之2號
4800,面海六人房,Expedia,QUD,澎湖最南端民宿,澎湖縣馬公市山水里16之2號
2800,高級雙人間 - 不退款,Booking,DBL,澎湖月之海民宿,澎湖縣馬公市民族路127號
3500,四人間 - 帶陽台 - 不退款,Booking,FOUR,澎湖月之海民宿,澎湖縣馬公市民族路127號
2000,大號床間,Booking,DBL,澎湖晴風輕旅民宿,澎湖縣馬公市西衛里428號
3200,四人間 - 帶陽台,Booking,FOUR,澎湖晴風輕旅民宿,澎湖縣馬公市西衛里428號
2480,四人間 - 帶陽台,Booking,FOUR,澎湖幸福花民宿,澎湖縣馬公市西衛里179號
3080,四人間 - 帶陽台,Booking,FOUR,澎湖晴光部落民宿,澎湖縣馬公市鎖港里25鄰鎖管港1886號
1569,雙人房(Double) ,agoda,DBL,澎湖風箏衝浪民宿,澎湖縣湖西鄉?葉129-3號
2353,四人房(Quad) ,agoda,FOUR,澎湖風箏衝浪民宿,澎湖縣湖西鄉?葉129-3號
2590,海景四人間 - 單人用,Booking,SGL,澎湖海天一舍海景度假民宿,澎湖縣湖西鄉許家村港子尾63-1號
2960,海景四人間,Booking,DBL,澎湖海天一舍海景度假民宿,澎湖縣湖西鄉許家村港子尾63-1號
2000,日式四人間,Booking,FOUR,澎湖花宅休閒民宿,澎湖縣馬公市文山路358巷21號
2800,大號床間 - 帶2張大號床 - 不退款,Booking,FOUR,澎湖風信子民宿,澎湖縣馬公市前寮里5-10號
2400,1F 仙人掌雙人套房,AsiaYo,DBL,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
3158,海景雙人房(Ocean View Double) ,agoda,DBL,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
3359,海景雙人房 大床,Trip,DBL,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
3840,1F 銀合歡六人套房,AsiaYo,QUD,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
3840,2F 夕陽海景四人房,AsiaYo,FOUR,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
3980,海景家庭套房(Ocean View Family Suite) ,agoda,FOUR,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
4259,"家庭四人房, 2 張標準雙人床, 陽台, 部分海景",Expedia,QUD,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
4556,"全景雙人房, 1 張標準雙人床, 部分海景, 面海",Expedia,FOUR,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
5330,海景四人間,Booking,FOUR,澎湖白沙鎮海灣休閒民宿,澎湖縣白沙鄉17-5號
2486,標準雙人房(Standard Double) ,agoda,DBL,澎湖天乙軒驛站,澎湖縣白沙鄉中屯村12之10號
2400,經濟四人間 - 不退款,Booking,DBL,澎湖新港景亞泰民宿,吉貝村183-25號
2800,大號床間,Booking,DBL,澎湖龍門客棧,澎湖縣湖西鄉良文港119之80號
3300,海景高級三人間,Booking,TRP,澎湖龍門客棧,澎湖縣湖西鄉良文港119之80號
3800,海景四人間,Booking,FOUR,澎湖龍門客棧,澎湖縣湖西鄉良文港119之80號
2000,標准四人間 - 不退款,Booking,FOUR,澎湖風沙月民宿,澎湖縣馬公市光復里中華路35-1號
1600,雙人房,AsiaYo,DBL,澎湖富晟休閒渡假中心,澎湖縣白沙鄉員貝村28-3號
2400,四人房,AsiaYo,FOUR,澎湖富晟休閒渡假中心,澎湖縣白沙鄉員貝村28-3號
3000,六人房,AsiaYo,QUD,澎湖富晟休閒渡假中心,澎湖縣白沙鄉員貝村28-3號
1900,客房(雙人床)(Double Bed Room) ,agoda,DBL,澎湖馬公我行我宿休閒民宿,澎湖縣馬公市東衛里171-10號
2400,三人房(雙人床+單人床)(Triple Bed Room (1 Single bed and 1 Double bed)) ,agoda,TRP,澎湖馬公我行我宿休閒民宿,澎湖縣馬公市東衛里171-10號
3000,家庭房(2張雙人床)(Family Room (2 Double Beds)) ,agoda,FOUR,澎湖馬公我行我宿休閒民宿,澎湖縣馬公市東衛里171-10號
1400,含早餐 雙人房一大床 一大床,雄獅,DBL,澎湖縣農會休閒會館,澎湖縣馬公市大勇街30-1號
1400,溫馨二人房(本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖縣農會休閒會館,澎湖縣馬公市大勇街30-1號
1700,和室三人房(本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,澎湖縣農會休閒會館,澎湖縣馬公市大勇街30-1號
2200,含早餐 四人房 二大床,雄獅,FOUR,澎湖縣農會休閒會館,澎湖縣馬公市大勇街30-1號
2200,精緻四人房(本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,澎湖縣農會休閒會館,澎湖縣馬公市大勇街30-1號
2700,精緻五人房(本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,澎湖縣農會休閒會館,澎湖縣馬公市大勇街30-1號
3599,高級雙床房,Expedia,DBL,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
3600,含早餐 簡潔雙人客房 一大床,雄獅,DBL,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
3600,"高級雙床房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
3600,簡潔雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
4800,含早餐 溫馨四人客房 二大床,雄獅,FOUR,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
4800,"舒適四人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
4800,舒適四人房,Expedia,FOUR,澎湖馬公元泰大飯店,澎湖縣馬公市新店路477號
2811,四人間 - 免費取消,Booking,FOUR,澎湖藍海天晴民宿,澎湖縣馬公市山水里48之6號
2976,四人房 - 可住4人(Quad (4 persons)) ,agoda,FOUR,澎湖藍海天晴民宿,澎湖縣馬公市山水里48之6號
2976,"榕樹四人房 (免費早餐, 免費無線上網)-省 10%(可退費-不可免費取消-免費早餐)",Hotels,FOUR,澎湖藍海天晴民宿,澎湖縣馬公市山水里48之6號
3476,"榕樹四人房 (免費早餐, 免費無線上網)-省 9%(可退費-不可免費取消-免費早餐)",Hotels,QUD,澎湖藍海天晴民宿,澎湖縣馬公市山水里48之6號
3476,榕樹四人房,Expedia,QUD,澎湖藍海天晴民宿,澎湖縣馬公市山水里48之6號
1700,標准雙床間,Booking,DBL,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
1900,標準雙床雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
1999,"標準雙床房, 2 張單人床",Expedia,DBL,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
2125,標准三人間,Booking,TRP,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
2500,標準雙床雙人房,AsiaYo,DBL,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
2520,日式四人間,Booking,FOUR,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
2800,海景雙床四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
3000,"標準四人房, 海景",Expedia,FOUR,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
3200,雙床三人房,AsiaYo,TRP,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
3600,和式四人房,AsiaYo,FOUR,澎湖馬公安一飯店,澎湖縣馬公市忠孝路105號
4223,豪華家庭房(Deluxe Family Room) ,agoda,FOUR,澎湖樂圖漫遊會館,澎湖縣馬公市西衛里261之9號
2506,玄武巖 大床,Trip,DBL,澎湖半天鳥精品民宿,澎湖縣馬公市三多路392號
3366,陽光 雙床,Trip,FOUR,澎湖半天鳥精品民宿,澎湖縣馬公市三多路392號
