價錢,內容,商家,房型,旅館名稱,旅館地址
3500,【兆豐白金卡友專案~4-6月】NTD2999元 精緻客房一大床 一大床,雄獅,DBL,台北凱撒大飯店,台北市忠孝西路一段38號
3842,高級雙床間 - 單人用 - 不退款,Booking,SGL,台北凱撒大飯店,台北市忠孝西路一段38號
4100,【哇！著實愛旅行】三天二夜 精緻客房一大床 一大床,雄獅,DBL,台北凱撒大飯店,台北市忠孝西路一段38號
4271,"高級雙床房, 2 張單人床 - Breakfast included, non-refundable (免費早餐, 免費停車, 免費無線上網)-省 22%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北凱撒大飯店,台北市忠孝西路一段38號
5300,【不含早餐】 精緻家庭四人房 二大床,雄獅,FOUR,台北凱撒大飯店,台北市忠孝西路一段38號
6100,【哇！著實愛旅行】三天二夜 精緻家庭四人房 二大床,雄獅,FOUR,台北凱撒大飯店,台北市忠孝西路一段38號
1470,標準房(兩床) - 無窗(Standard Twin Room No Window) ,agoda,DBL,台北洛碁大飯店-林森館,台北市中山區林森北路617號
1470,"標準客房, 無窗戶 - Breakfast Included (免費早餐, 免費無線上網)-省 65%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台北洛碁大飯店-林森館,台北市中山區林森北路617號
1500,無窗雙人房（兩小床）,AsiaYo,DBL,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2000,"標準客房, 無窗戶 - Room Only (免費無線上網)-提前預訂優惠 50%(不可退費-不可免費取消)",Hotels,DBL,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2185,無窗雙人房,旅遊王,DBL,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2415,標準三人房,Expedia,TRP,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2485,高級三人房(Superior Triple Room) ,agoda,TRP,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2485,"標準三人房 - Breakfast Included (免費早餐, 免費無線上網)-省 65%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2500,標準三人房,AsiaYo,TRP,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2760,標準三人房,旅遊王,TRP,台北洛碁大飯店-林森館,台北市中山區林森北路617號
4260,標準3人房(限時促銷) 床型未知,Trip,TRP,台北洛碁大飯店-林森館,台北市中山區林森北路617號
2819,"標準雙人房, 無窗戶",Expedia,DBL,台北城市商旅-南西館,台北市大同區南京西路169號
2820,"標準雙人房, 無窗戶 - Breakfast included (免費早餐, 免費無線上網)-快閃優惠！省 40%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北城市商旅-南西館,台北市大同區南京西路169號
3479,高級雙床房,Expedia,DBL,台北城市商旅-南西館,台北市大同區南京西路169號
3520,【網路促銷-附早餐】 標準無窗雙人房 一大床,雄獅,DBL,台北城市商旅-南西館,台北市大同區南京西路169號
3899,高級客房,Expedia,DBL,台北城市商旅-南西館,台北市大同區南京西路169號
4440,豪華四人房,Expedia,FOUR,台北城市商旅-南西館,台北市大同區南京西路169號
4680,主管客房雙人房 - Room Only (免費無線上網)-快閃優惠！省 40%(不可退費-不可免費取消),Hotels,DBL,台北城市商旅-南西館,台北市大同區南京西路169號
6120,"豪華四人房 - Breakfast included (免費早餐, 免費無線上網)-快閃優惠！省 40%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台北城市商旅-南西館,台北市大同區南京西路169號
6820,【網路促銷-附早餐】 豪華客房4人房 二大床,雄獅,FOUR,台北城市商旅-南西館,台北市大同區南京西路169號
5891,高級雙床間 - 不退款,Booking,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
5891,高級房(兩床)(Superior Twin) ,agoda,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
5891,"高級雙床房, 2 張單人床",Expedia,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
5891,高級客房 雙床,Trip,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
6353,高級雙床間 - 單人用 - 不退款,Booking,SGL,台北福華大飯店,台北市大安區仁愛路3段160號
6445,豪華雙人房(會員特惠) 大床,Trip,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
7970,"尊爵高級雙人單床房 - Breakfast included (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
8431,高級三人房,Expedia,TRP,台北福華大飯店,台北市大安區仁愛路3段160號
8432,"高級三人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,TRP,台北福華大飯店,台北市大安區仁愛路3段160號
8663,豪華雙人間 - 帶加床 - 不退款,Booking,TRP,台北福華大飯店,台北市大安區仁愛路3段160號
8663,豪華房 - 可加床(Deluxe Room with Extra Bed) ,agoda,TRP,台北福華大飯店,台北市大安區仁愛路3段160號
8841,尊爵套房 大床,Trip,DBL,台北福華大飯店,台北市大安區仁愛路3段160號
9125,家庭間 - 不退款,Booking,FOUR,台北福華大飯店,台北市大安區仁愛路3段160號
9125,家庭房(Family Room) ,agoda,FOUR,台北福華大飯店,台北市大安區仁愛路3段160號
9125,"	豪華雙床房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台北福華大飯店,台北市大安區仁愛路3段160號
9125,豪華雙床房,Expedia,FOUR,台北福華大飯店,台北市大安區仁愛路3段160號
4697,高級雙人房,Expedia,DBL,台北長榮桂冠酒店,台北市松江路63號
5350,高級雙人房(Superior Double) ,agoda,DBL,台北長榮桂冠酒店,台北市松江路63號
5400,豪華三人房,Expedia,TRP,台北長榮桂冠酒店,台北市松江路63號
5570,高級客房 大床 雙床,Trip,DBL,台北長榮桂冠酒店,台北市松江路63號
5800,【國人住房優惠專案】 高級單床房 一大床,雄獅,DBL,台北長榮桂冠酒店,台北市松江路63號
5940,高級雙床間 - 免費取消,Booking,DBL,台北長榮桂冠酒店,台北市松江路63號
5940,"高級雙人房 (免費停車, 免費無線上網)-省 46%(可退費-不可免費取消)",Hotels,DBL,台北長榮桂冠酒店,台北市松江路63號
6000,高級客房一大床,旅遊王,DBL,台北長榮桂冠酒店,台北市松江路63號
6480,"高級雙人房 (免費早餐, 免費停車, 免費無線上網)-省 46%(可退費-不可免費取消-免費早餐)",Hotels,DBL,台北長榮桂冠酒店,台北市松江路63號
7020,豪華三人間 - 免費取消,Booking,TRP,台北長榮桂冠酒店,台北市松江路63號
7020,豪華房(兩床) - 可加床(Deluxe Twin Room with Extra Bed) ,agoda,TRP,台北長榮桂冠酒店,台北市松江路63號
7020,"豪華三人房 (免費停車, 免費無線上網)-省 46%(可退費-不可免費取消)",Hotels,TRP,台北長榮桂冠酒店,台北市松江路63號
7200,【國人住房優惠專案】 豪華客房三人房 一大床+一小床,雄獅,TRP,台北長榮桂冠酒店,台北市松江路63號
7400,豪華三人房,旅遊王,TRP,台北長榮桂冠酒店,台北市松江路63號
7560,"豪華三人房 (免費早餐, 免費停車, 免費無線上網)-省 46%(可退費-不可免費取消-免費早餐)",Hotels,TRP,台北長榮桂冠酒店,台北市松江路63號
7830,豪華家庭間 - 免費取消,Booking,FOUR,台北長榮桂冠酒店,台北市松江路63號
7830,豪華家庭房(Deluxe Family) ,agoda,FOUR,台北長榮桂冠酒店,台北市松江路63號
7830,"豪華四人房 (免費停車, 免費無線上網)-省 46%(可退費-不可免費取消)",Hotels,FOUR,台北長榮桂冠酒店,台北市松江路63號
7830,豪華四人房,Expedia,FOUR,台北長榮桂冠酒店,台北市松江路63號
8600,【國人住房優惠專案】 豪華四人房 兩大床,雄獅,FOUR,台北長榮桂冠酒店,台北市松江路63號
8640,"豪華四人房 (免費早餐, 免費停車, 免費無線上網)-省 46%(可退費-不可免費取消-免費早餐)",Hotels,FOUR,台北長榮桂冠酒店,台北市松江路63號
8800,豪華四人房,旅遊王,FOUR,台北長榮桂冠酒店,台北市松江路63號
4698,"溫馨客房(一大床), 無窗",Expedia,DBL,台北西門永安棧,台北市萬華區中華路一段150號
4699,"溫馨客房(一大床), 無窗 (免費早餐, 免費無線上網)-省 31%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北西門永安棧,台北市萬華區中華路一段150號
4700,標準房 - 無窗(Standard No Window) ,agoda,DBL,台北西門永安棧,台北市萬華區中華路一段150號
4909,頂級雙人房(Premier Double) ,agoda,DBL,台北西門永安棧,台北市萬華區中華路一段150號
4909,經典客房二小床,Expedia,DBL,台北西門永安棧,台北市萬華區中華路一段150號
4909,經典客房一大床,Expedia,DBL,台北西門永安棧,台北市萬華區中華路一段150號
4989,經典客房(雙床) 雙床,Trip,DBL,台北西門永安棧,台北市萬華區中華路一段150號
6929,"標準四人房, 2 張雙人床",Expedia,FOUR,台北西門永安棧,台北市萬華區中華路一段150號
6930,Dual大房(Dual Queen) ,agoda,FOUR,台北西門永安棧,台北市萬華區中華路一段150號
7198,"標準四人房, 2 張雙人床 (免費早餐, 免費無線上網)-省 31%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,台北西門永安棧,台北市萬華區中華路一段150號
7304,標準四人房 床型未知,Trip,FOUR,台北西門永安棧,台北市萬華區中華路一段150號
7508,"豪華四人房, 2 張雙人床 (免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,台北西門永安棧,台北市萬華區中華路一段150號
7775,永安套房 兩小床 (VIP貴賓禮遇),Expedia,TRP,台北西門永安棧,台北市萬華區中華路一段150號
7776,"行政套房, 1 張雙人床 (VIP貴賓禮遇) (免費早餐, 免費無線上網)-省 28%(不可退費-不可免費取消-自助早餐)",Hotels,TRP,台北西門永安棧,台北市萬華區中華路一段150號
7300,行政客房 大床 雙床,Trip,DBL,台北六福萬怡酒店,No 359 Section 7 Zhongxiao East Road
11213,"行政客房, 可使用商務貴賓室 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-雙人早餐)",Hotels,TRP,台北六福萬怡酒店,No 359 Section 7 Zhongxiao East Road
16008,小型套房(特大床)(Junior Suite 1 King Bed) ,agoda,TRP,台北六福萬怡酒店,No 359 Section 7 Zhongxiao East Road
12266,行政雙人間 - 單人用 - 不退款,Booking,SGL,台北寒舍艾美酒店,台北市信義區松仁路38號
12959,行政雙人間 - 不退款,Booking,DBL,台北寒舍艾美酒店,台北市信義區松仁路38號
14322,Club房(特大床)(Club Room King) ,agoda,DBL,台北寒舍艾美酒店,台北市信義區松仁路38號
15962,"行政客房 (Deluxe) (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,台北寒舍艾美酒店,台北市信義區松仁路38號
20328,"行政客房 (Deluxe) (免費早餐, 免費無線上網)(可退費-可免費取消-免費早餐-自助早餐)",Hotels,TRP,台北寒舍艾美酒店,台北市信義區松仁路38號
6353,"aloft, 客房, 1 張特大雙人床 (免費無線上網)(可退費-可免費取消)",Hotels,DBL,台北北投雅樂軒酒店,台北北投區大業路300巷1號
7138,"aloft, 客房, 1 張特大雙人床 (免費早餐, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,DBL,台北北投雅樂軒酒店,台北北投區大業路300巷1號
5486,"aloft, 雙人房",Expedia,DBL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
5589,快活樂窩 大床,Trip,DBL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
5706,Aloft特大號床間 - 單人用 - 不退款,Booking,SGL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
5706,雅樂軒雙床間 - 不退款,Booking,DBL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
5706,aloft King Room (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
6468,雅樂軒雙床間 - 單人用 - 免費取消,Booking,SGL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
6607,"aloft, 雙人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
6930,雅樂軒雙床間 - 免費取消,Booking,DBL,台北中山雅樂軒酒店,No 1 Shuangcheng Street
9182,aloft Splash Room,Expedia,FOUR,台北中山雅樂軒酒店,No 1 Shuangcheng Street
2980,標準房(兩床)(Standard Twin) ,agoda,DBL,台北福泰桔子商旅-林森店,台北市中山區林森北路139號
3510,標準雙人房 - 無窗(Standard Double No Window) ,agoda,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
3588,"標準雙床房, 2 張單人床, 無窗戶",Expedia,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
3588,"標準雙人房, 1 張加大雙人床, 無窗戶",Expedia,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
3600,"標準雙人房, 1 張加大雙人床, 無窗戶 (免費早餐, 免費無線上網)-提前預訂優惠 10%(不可退費-不可免費取消)",Hotels,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
3780,"標準客房, 1 張特大雙人床",Expedia,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
3866,標準客房 大床,Trip,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
3900,標準雙床房（無窗）(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
5290,"三人房, 3 張單人床, 無窗戶",Expedia,TRP,台北洛碁大飯店-驛,台北市中正區重慶南路一段21號
12128,君悅客房（雙床） - 單人用 - 不退款,Booking,SGL,台北君悅飯店,台北市信義區松壽路2號
12128,君悅客房（雙床） - 不退款,Booking,DBL,台北君悅飯店,台北市信義區松壽路2號
13167,君悅景觀客房 大床,Trip,DBL,台北君悅飯店,台北市信義區松壽路2號
14207,"豪華客房, 1 張特大雙人床 (免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,台北君悅飯店,台北市信義區松壽路2號
15617,君悅尊尚客房（雙床） 雙床,Trip,TRP,台北君悅飯店,台北市信義區松壽路2號
16632,"豪華客房, 1 張特大雙人床 - Bed and Breakfast (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,台北君悅飯店,台北市信義區松壽路2號
18753,俱樂部雙床間 雙床,Trip,TRP,台北君悅飯店,台北市信義區松壽路2號
27374,君悅行政景觀套房 (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,台北君悅飯店,台北市信義區松壽路2號
28991,"君悅行政景觀套房 - Bed and Breakfast (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台北君悅飯店,台北市信義區松壽路2號
5133,高級房(兩床)(Superior Twin) ,agoda,DBL,台北美侖大飯店,10665台北市復興南路一段317號
5733,高級特大房(Superior King) ,agoda,DBL,台北美侖大飯店,10665台北市復興南路一段317號
5914,豪華三人房,Expedia,TRP,台北美侖大飯店,10665台北市復興南路一段317號
6066,豪華三人房(Deluxe Triple) ,agoda,TRP,台北美侖大飯店,10665台北市復興南路一段317號
6390,"雅緻客房 (一大床) (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,台北美侖大飯店,10665台北市復興南路一段317號
6570,經典客房 雙床,Trip,DBL,台北美侖大飯店,10665台北市復興南路一段317號
6930,高級特大號床間 - 不退款,Booking,DBL,台北美侖大飯店,10665台北市復興南路一段317號
7200,"雅緻客房 (一大床) (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北美侖大飯店,10665台北市復興南路一段317號
7380,高級雙床間 - 單人用 - 不退款,Booking,SGL,台北美侖大飯店,10665台北市復興南路一段317號
7740,高級雙床間 - 不退款,Booking,DBL,台北美侖大飯店,10665台北市復興南路一段317號
8190,"豪華三人房 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,台北美侖大飯店,10665台北市復興南路一段317號
9360,"豪華三人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,TRP,台北美侖大飯店,10665台北市復興南路一段317號
4544,品味精采雙人房 - 無窗(Vantage Double No Window) ,agoda,DBL,台北思泊客飯店-台北101,台北市信義區信義路五段16號
4914,品味時尚客房(無窗) 大床 雙床,Trip,DBL,台北思泊客飯店-台北101,台北市信義區信義路五段16號
5087,品味精采客房 (無窗) ,Expedia,DBL,台北思泊客飯店-台北101,台北市信義區信義路五段16號
3699,"高級雙床房, 2 張單人床",Expedia,DBL,台北捷絲旅-西門町館,台北市中華路一段41號
3700,高級雙床間 - 不退款,Booking,DBL,台北捷絲旅-西門町館,台北市中華路一段41號
3700,"高級雙床房, 2 張單人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北捷絲旅-西門町館,台北市中華路一段41號
4300,精緻雙人房（二小床）(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台北捷絲旅-西門町館,台北市中華路一段41號
5400,三人間 - 不退款,Booking,TRP,台北捷絲旅-西門町館,台北市中華路一段41號
5400,"標準三人房, 3 張單人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,TRP,台北捷絲旅-西門町館,台北市中華路一段41號
5700,"家庭客房, 2 張標準雙人床",Expedia,FOUR,台北捷絲旅-西門町館,台北市中華路一段41號
6300,精緻家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台北捷絲旅-西門町館,台北市中華路一段41號
2800,神祕客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台北城市商旅-南東館,臺北市松山區南京東路五段411號
3248,標準客房 大床,Trip,DBL,台北城市商旅-南東館,臺北市松山區南京東路五段411號
5146,豪華雙人房(Deluxe Double) ,agoda,DBL,台北城市商旅-南東館,臺北市松山區南京東路五段411號
5626,主管雙人房 - Room Only (免費無線上網)-快閃優惠！省 42%(不可退費-不可免費取消),Hotels,DBL,台北城市商旅-南東館,臺北市松山區南京東路五段411號
5766,豪華雙人間  - 不退款,Booking,DBL,台北城市商旅-南東館,臺北市松山區南京東路五段411號
6032,"主管雙人房 - Breakfast Included (免費早餐, 免費無線上網)-快閃優惠！省 42%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北城市商旅-南東館,臺北市松山區南京東路五段411號
2111,精致客房(會員特惠) 大床,Trip,DBL,台北力麗哲園商旅,台灣 台北市八德路四段213號
2321,高級雙人房(Superior Double) ,agoda,DBL,台北力麗哲園商旅,台灣 台北市八德路四段213號
2400,"高級客房, 1 張標準雙人床 (免費停車, 免費無線上網)-省 50%(不可退費-不可免費取消)",Hotels,DBL,台北力麗哲園商旅,台灣 台北市八德路四段213號
2600,"高級客房, 1 張標準雙人床 (免費早餐, 免費停車, 免費無線上網)-省 50%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,台北力麗哲園商旅,台灣 台北市八德路四段213號
2996,豪華雙人房(Deluxe Double) ,agoda,DBL,台北力麗哲園商旅,台灣 台北市八德路四段213號
10000,豪華四人房 雙床,Trip,FOUR,台北力麗哲園商旅,台灣 台北市八德路四段213號
2750,高級房(兩床)(Superior Twin) ,agoda,DBL,台北凱達大飯店,台北市萬華區艋舺大道167號
2900,"精緻客房, 2 張單人床	 (免費停車, 免費無線上網)-省 50%(不可退費-不可免費取消)",Hotels,DBL,台北凱達大飯店,台北市萬華區艋舺大道167號
4418,國人獨享優惠【不含早】 家庭四人房 兩大床,雄獅,FOUR,台北凱達大飯店,台北市萬華區艋舺大道167號
4543,"家庭三人房, 1張雙人床&1張單人床	 (免費停車, 免費無線上網)-省 35%(不可退費-不可免費取消)",Hotels,TRP,台北凱達大飯店,台北市萬華區艋舺大道167號
4543,"家庭三人房, 1張雙人床&1張單人床",Expedia,TRP,台北凱達大飯店,台北市萬華區艋舺大道167號
4544,三人房(雙人床+單人床)(Triple - 1 Double + 1 Single Bed) ,agoda,TRP,台北凱達大飯店,台北市萬華區艋舺大道167號
4556,"精緻客房, 2 張單人床	 (免費早餐, 免費停車, 免費無線上網)-省 35%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,台北凱達大飯店,台北市萬華區艋舺大道167號
5102,家庭四人房,Expedia,FOUR,台北凱達大飯店,台北市萬華區艋舺大道167號
5103,家庭房(Family) ,agoda,FOUR,台北凱達大飯店,台北市萬華區艋舺大道167號
5103,"家庭四人房 (免費停車, 免費無線上網)-省 30%(不可退費-不可免費取消)",Hotels,FOUR,台北凱達大飯店,台北市萬華區艋舺大道167號
5558,國人獨享優惠【含早餐】 家庭四人房 兩大床,雄獅,FOUR,台北凱達大飯店,台北市萬華區艋舺大道167號
5723,"家庭三人房, 1張雙人床&1張單人床	 (免費早餐, 免費停車, 免費無線上網)-省 35%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,台北凱達大飯店,台北市萬華區艋舺大道167號
6797,"家庭四人房 (免費早餐, 免費停車, 免費無線上網)-省 30%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,台北凱達大飯店,台北市萬華區艋舺大道167號
9000,大倉雙床間 - 不退款,Booking,DBL,台北大倉久和大飯店,台北市中山區南京東路1段9號
9000,大倉菁英一大床 (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,台北大倉久和大飯店,台北市中山區南京東路1段9號
10005,大倉菁英客房 大床,Trip,DBL,台北大倉久和大飯店,台北市中山區南京東路1段9號
10665,大倉特大號床間 - 單人用 - 不退款,Booking,SGL,台北大倉久和大飯店,台北市中山區南京東路1段9號
10847,大倉菁英一大床,Expedia,TRP,台北大倉久和大飯店,台北市中山區南京東路1段9號
11325,"大倉菁英一大床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-雙人早餐)",Hotels,DBL,台北大倉久和大飯店,台北市中山區南京東路1段9號
6911,雅致客房 大床,Trip,DBL,台北誠品行旅,110台北市信義區菸廠路98號
7577,豪華單人房(Deluxe Single) ,agoda,SGL,台北誠品行旅,110台北市信義區菸廠路98號
7577,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,台北誠品行旅,110台北市信義區菸廠路98號
7577,雅緻客房 ,Expedia,DBL,台北誠品行旅,110台北市信義區菸廠路98號
8193,豪華特大房(Deluxe King) ,agoda,DBL,台北誠品行旅,110台北市信義區菸廠路98號
8992,【一般訂房】含兩客早餐 雅緻客房一大床 一大床,雄獅,DBL,台北誠品行旅,110台北市信義區菸廠路98號
9460,【住宿優惠專案】2人同行9460元起-經典客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台北誠品行旅,110台北市信義區菸廠路98號
9471,一室特大號床間 - 帶陽台 - 不退款,Booking,DBL,台北誠品行旅,110台北市信義區菸廠路98號
9471,經典客房 (免費無線上網)-現訂現省！(不可退費-不可免費取消),Hotels,DBL,台北誠品行旅,110台北市信義區菸廠路98號
9779,一室特大號床間 - 帶陽台 - 單人用 - 不退款,Booking,SGL,台北誠品行旅,110台北市信義區菸廠路98號
10087,"經典客房 (免費早餐, 免費無線上網)-現訂現省！(不可退費-不可免費取消-雙人早餐)",Hotels,DBL,台北誠品行旅,110台北市信義區菸廠路98號
10120,經典客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台北誠品行旅,110台北市信義區菸廠路98號
13134,豪華特大號床客房（帶加床） - 不退款,Booking,TRP,台北誠品行旅,110台北市信義區菸廠路98號
13134,豪華雙人房 - 可加床/禁菸(Deluxe Double Room with Extra Bed - Non-Smoking) ,agoda,TRP,台北誠品行旅,110台北市信義區菸廠路98號
2299,標準雙人房,Expedia,DBL,台北丹迪旅店-天母店,台北市士林區中山北路6段728巷2號
2500,標準雙人房(Standard Double) ,agoda,DBL,台北丹迪旅店-天母店,台北市士林區中山北路6段728巷2號
2600,標準客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,台北丹迪旅店-天母店,台北市士林區中山北路6段728巷2號
3899,家庭標準客房,Expedia,FOUR,台北丹迪旅店-天母店,台北市士林區中山北路6段728巷2號
4200,豪華家庭房(Deluxe Family Room) ,agoda,FOUR,台北丹迪旅店-天母店,台北市士林區中山北路6段728巷2號
4200,豪華家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,台北丹迪旅店-天母店,台北市士林區中山北路6段728巷2號
462,10床位女性宿舍間的單人床位 - 單人用 - 不退款,Booking,SGL,台北洛碁背包客棧,106台北市大安區忠孝東路四段107號
462,"單人床位, 共用浴室 (10人女生宿舍).",Expedia,SGL,台北洛碁背包客棧,106台北市大安區忠孝東路四段107號
480,男生專用背包客房,旅遊王,SGL,台北洛碁背包客棧,106台北市大安區忠孝東路四段107號
480,女生專用背包客房,旅遊王,QUD,台北洛碁背包客棧,106台北市大安區忠孝東路四段107號
500,女生背包客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,SGL,台北洛碁背包客棧,106台北市大安區忠孝東路四段107號
