價錢,內容,商家,房型,旅館名稱,旅館地址
3680,鄉村三人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,宜蘭真水蘭陽白鷺鷥民宿,宜蘭縣冬山鄉武淵村東八路130號
4080,家庭間（6位成人） - 不退款,Booking,QUD,宜蘭真水蘭陽白鷺鷥民宿,宜蘭縣冬山鄉武淵村東八路130號
4080,"樓中樓客房 (3 Double Beds) (免費早餐, 免費停車, 免費無線上網)-省 25%(不可退費-不可免費取消-免費早餐)",Hotels,QUD,宜蘭真水蘭陽白鷺鷥民宿,宜蘭縣冬山鄉武淵村東八路130號
4160,海洋╱稻田四人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,宜蘭真水蘭陽白鷺鷥民宿,宜蘭縣冬山鄉武淵村東八路130號
4218,海洋四人房 雙床,Trip,FOUR,宜蘭真水蘭陽白鷺鷥民宿,宜蘭縣冬山鄉武淵村東八路130號
5440,稻田六人套房(樓中樓)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,宜蘭真水蘭陽白鷺鷥民宿,宜蘭縣冬山鄉武淵村東八路130號
2200,精致雙人間 - 單人用,Booking,SGL,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
2800,豪華雙人間 ,Booking,DBL,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
2800,"舒適雙人房, 浴缸 (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,DBL,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
2800,"舒適雙人房, 浴缸",Expedia,DBL,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
4199,"豪華四人房, 浴缸",Expedia,FOUR,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
4200,高級雙人間,Booking,TRP,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
4200,舒適四人間,Booking,FOUR,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
4200,"舒適四人房, 浴缸 (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,FOUR,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
5400,大型雙人間,Booking,QUD,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
6031,"尊爵套房, 陽台",Expedia,QUD,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
6032,"尊榮套房, 陽台 (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,QUD,宜蘭晴川禾悅Villa,宜蘭縣五結鄉公園三路5-1號
1750,小型雙人間 - 不提供洗浴用品 - 不退款,Booking,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
1750,"環保小型雙人房,不含早餐 (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
1750,"環保小型雙人房,不含早餐",Expedia,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3228,北歐雙人房(4天內預訂) 大床 雙床,Trip,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3414,經典雙人間 - 不退款,Booking,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3414,經濟雙人間 - 不退款,Booking,SGL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3480,【附早餐】 標準雙人房 二小床或一大床,雄獅,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3628,"標準雙床房 (免費早餐, 免費停車, 免費無線上網)-季節性優惠: 省 15%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3628,經濟雙人房,Expedia,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
3680,標準雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
4294,舒適三人間 - 不退款,Booking,TRP,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
4488,經濟四人間 - 不退款,Booking,FOUR,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
4563,"舒適三人房, 1 張雙人床 1張單人床  (免費早餐, 免費停車, 免費無線上網)-季節性優惠: 省 15%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
4563,"舒適三人房, 1 張雙人床 1張單人床 ",Expedia,TRP,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
4768,"經濟四人房, 2 張雙人床 ",Expedia,FOUR,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
4769,"經濟四人房, 2 張雙人床  (免費早餐, 免費停車, 免費無線上網)-季節性優惠: 省 15%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
5556,主題四人房(4天內預訂) 雙床,Trip,FOUR,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
6680,主題四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,礁溪9號溫泉飯店,宜蘭縣礁溪鄉溫泉路85號
9050,【雄獅。心旅行】持票根享優惠 *洋式山景雙人套房 二小床(含早餐與晚餐),雄獅,DBL,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
12390,西式山景套房（2 名成年人）(含早餐與晚餐),Booking,DBL,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
12390,洋風客房 - 可住2人(Western Style 2 Adults) (含早餐與晚餐),agoda,DBL,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
12390,"套房 (Western Suite ) - Breakfast & Dinner Included (免費早餐, 免費無線上網)(可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,DBL,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
12390,套房 (Western Suite )(含早餐與晚餐),Expedia,DBL,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
12750,【雄獅。心旅行】持票根享優惠 *和式山景三人套房 榻榻米(含早餐與晚餐),雄獅,TRP,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
16109,日式山景套房（3 名成年人）(含早餐與晚餐),Booking,TRP,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
16109,"開放式客房 (Japanese Suite) (免費早餐, 免費無線上網)(可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,TRP,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
16109,開放式客房 (Japanese Suite)(含早餐與晚餐),Expedia,TRP,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
16800,【雄獅。心旅行】持票根享優惠 和洋四人套房 二小床+日式榻榻米(含早餐與晚餐),雄獅,FOUR,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
20828,山景四人間（4名成人）(含早餐與晚餐),Booking,FOUR,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
20828,四人套房(Quad Suite) (含早餐與晚餐),agoda,FOUR,礁溪老爺大酒店,宜蘭縣礁溪鄉大忠村五峰路69號
9163,精致雙人房 大床,Trip,DBL,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
9239,經典雙床間,Booking,DBL,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
9239,經典雙人房(Classic Double Room) ,agoda,DBL,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
9239,1-6月【Fun 樂繽紛住房專案】 精緻客房 一大床,雄獅,DBL,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
9239,"高級雙床房 (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,DBL,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
9239,精緻客房,Expedia,DBL,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
14659,家庭4人房 雙床,Trip,FOUR,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
14779,家庭四人房 ,Expedia,FOUR,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
14780,家庭間,Booking,FOUR,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
14780,家庭房(Family Room) ,agoda,FOUR,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
14780,1-6月【Fun 樂繽紛住房專案】 家庭四人房 二大床,雄獅,FOUR,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
14780,"家庭四人房  (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消-免費早餐)",Hotels,FOUR,宜蘭蘭城晶英酒店,宜蘭縣宜蘭市民權路二段36號
3163,清-日式雙人客房 床型未知,Trip,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
3191,涓-洋式雙人客房(限時 特惠) 雙床,Trip,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
3366,"日式客房一大床 (免費早餐, 免費無線上網)-24 小時促銷: 省 15%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
3485,日式客房(兩床)(Japanese Style Twin) ,agoda,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
3960,日式雙人間 - 不退款,Booking,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
3960,【純訂房專案】 沛-日式客房2人 一床(152*188cm),雄獅,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
5020,滔-洋式四人客房 雙床,Trip,DBL,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
5298,滔-洋式四人客房(限時 特惠) 雙床,Trip,FOUR,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
5423,"洋式四人房 (免費早餐, 免費無線上網)-24 小時促銷: 省 15%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
5423,洋式四人房,Expedia,FOUR,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
5614,高級家庭房(Superior Family) ,agoda,FOUR,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
6380,高級家庭間 - 不退款,Booking,FOUR,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
6380,【純訂房專案】 滔-洋式客房4人 二床(140*188cm),雄獅,FOUR,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
12760,【純訂房專案】 渘-洋式客房-連通8人房 四床,雄獅,QUD,宜蘭捷絲旅-礁溪館,262宜蘭縣礁溪鄉德陽路24巷8號
906,平價房(Budget Room) ,agoda,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1000,經濟雙人間,Booking,SGL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1000,經濟雙人房,AsiaYo,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1246,標準雙人房(Double Standard) ,agoda,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1399,主題雙人房,Expedia,TRP,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1500,標准雙人間,Booking,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1596,經濟四人房(Quad Economy) ,agoda,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1600,通鋪四人房,AsiaYo,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1703,三人房(Triple) ,agoda,TRP,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1799,通鋪四人房,Expedia,QUD,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1850,四人間 - 帶私人浴室,Booking,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
1898,家庭房(Family) ,agoda,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2039,親子三人房 床型未知,Trip,TRP,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2600,家庭同樂六人房,AsiaYo,QUD,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2772,雙人房(Double Room) ,agoda,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2800,家庭間 - 帶淋浴,Booking,QUD,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2800,"雙人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2800,雙人房,Expedia,DBL,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
3629,時尚精品四人房 雙床,Trip,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
3762,家庭房(Family Room) ,agoda,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
3799,家庭四人房,Expedia,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
3800,"家庭四人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
5400,"六人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,QUD,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
5400,六人房,Expedia,QUD,宜蘭羅東幸福Yes民宿,265宜蘭縣羅東鎮浮崙巷22號
2900,標准雙人間,Booking,DBL,宜蘭太平山雅廬景觀渡假別墅,宜蘭縣大同鄉松蘿村玉蘭 36號
3500,標准四人間,Booking,FOUR,宜蘭太平山雅廬景觀渡假別墅,宜蘭縣大同鄉松蘿村玉蘭 36號
4800,複式間（6位成人）,Booking,QUD,宜蘭太平山雅廬景觀渡假別墅,宜蘭縣大同鄉松蘿村玉蘭 36號
3799,尊榮客房 雙池(含冷熱泉),Expedia,DBL,宜蘭蘇澳煙波大飯店-四季雙泉館,宜蘭縣蘇澳鎮中正路38號
3800,【附早餐】3-6月 尊榮雙人客房 一大床,雄獅,DBL,宜蘭蘇澳煙波大飯店-四季雙泉館,宜蘭縣蘇澳鎮中正路38號
5100,標准四人間 - 不退款,Booking,FOUR,宜蘭蘇澳煙波大飯店-四季雙泉館,宜蘭縣蘇澳鎮中正路38號
5100,【附早餐】3-6月 豪華四人房(單湯/冷熱泉) 兩大床,雄獅,FOUR,宜蘭蘇澳煙波大飯店-四季雙泉館,宜蘭縣蘇澳鎮中正路38號
5100,"豪華四人房 單池(含冷熱泉) (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,宜蘭蘇澳煙波大飯店-四季雙泉館,宜蘭縣蘇澳鎮中正路38號
2400,2A,AsiaYo,DBL,宜蘭冬山小熊陽光屋,宜蘭縣冬山鄉
3500,2C,AsiaYo,FOUR,宜蘭冬山小熊陽光屋,宜蘭縣冬山鄉
18000,包棟~,AsiaYo,QUD,宜蘭冬山小熊陽光屋,宜蘭縣冬山鄉
1200,【學生訂房促銷專案】2人同行1200元起-二人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,宜蘭羅東藍佳大飯店,宜蘭縣羅東鎮興東路6號5樓
1650,【學生訂房促銷專案】3人同行1650元起-三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,宜蘭羅東藍佳大飯店,宜蘭縣羅東鎮興東路6號5樓
2000,【學生訂房促銷專案】4人同行2000元起-四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,宜蘭羅東藍佳大飯店,宜蘭縣羅東鎮興東路6號5樓
2400,【學生訂房促銷專案】5人同行2400元起-五人房(無客廳)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,宜蘭羅東藍佳大飯店,宜蘭縣羅東鎮興東路6號5樓
3872,標准雙人間 - 不退款,Booking,DBL,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
3872,標準雙人房(Standard Double Room) ,agoda,DBL,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
4399,【雄獅。暑假預購】免費升等 『升等』雨果雙人房 一大床,雄獅,DBL,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
4840,【寶貝親子一起FUN專案】享1人免費 簡愛家庭房-3人入住 二大床,雄獅,TRP,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
5280,標准家庭間 - 不退款,Booking,FOUR,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
5280,標準家庭房(Standard Family Room) ,agoda,FOUR,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
5840,【寶貝親子一起FUN專案】享1人免費 簡愛家庭房-4人入住 二大床,雄獅,FOUR,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
8799,"精品雙人房, 2 張雙人床",Expedia,DBL,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
8800,"精品雙人房, 2 張雙人床 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,DBL,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
12000,"精品四人房, 2 張雙人床 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,FOUR,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
12000,"精品四人房, 2 張雙人床",Expedia,FOUR,宜蘭悅川酒店,宜蘭縣宜蘭市中山路五段123號
2480,標準雙人房(Standard Double) ,agoda,DBL,宜蘭貓腳印美食民宿,宜蘭縣羅東鎮四維路156巷6號
2480,戀愛の貓（雙人套房）,AsiaYo,DBL,宜蘭貓腳印美食民宿,宜蘭縣羅東鎮四維路156巷6號
4380,標準房 - 四人用(Standard Quad) ,agoda,FOUR,宜蘭貓腳印美食民宿,宜蘭縣羅東鎮四維路156巷6號
4380,屋頂上の貓（VIP兩大床套房）,AsiaYo,FOUR,宜蘭貓腳印美食民宿,宜蘭縣羅東鎮四維路156巷6號
3568,標準房(2張單人床)(Standard Two Single Beds) ,agoda,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
3639,標準雙床房,Expedia,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
3640,◎含早餐 綠光雙床房 兩小床,雄獅,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
3640,綠光雙人房（兩單床）,AsiaYo,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4019,標準房(2張單人床)(Standard Two Single Beds) (含早餐與晚餐),agoda,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4099,標準雙床房(含晚餐),Expedia,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4499,舒適雙人房(含早餐與晚餐),Expedia,DBL,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4529,四人房 - 禁菸(Quadruple Room - Non-Smoking) ,agoda,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4619,家庭四人房,Expedia,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4620,◎含早餐 舒適四人房 四小床 或 二大床,雄獅,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
4620,特色四人房（不指定房型）,AsiaYo,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
5097,四人房 - 禁菸(Quadruple Room - Non-Smoking) (含早餐與晚餐),agoda,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
5200,家庭四人房(含早餐與晚餐),Expedia,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
5600,"豪華四人房, 2 張加大雙人床, 熱水浴缸, 湖景",Expedia,FOUR,宜蘭水岸森林會館,台灣 宜蘭縣冬山鄉柯林新路90號
3360,標准雙人間 - 不退款,Booking,DBL,礁溪有朋會館,宜蘭縣礁溪鄉二結村二結路36-11號
6800,豪華雙人間 - 帶浴缸 - 不退款,Booking,DBL,礁溪有朋會館,宜蘭縣礁溪鄉二結村二結路36-11號
9720,豪華四人間 - 不退款,Booking,FOUR,礁溪有朋會館,宜蘭縣礁溪鄉二結村二結路36-11號
15120,家庭雙臥室套房  - 不退款(含早餐與晚餐),Booking,QUD,礁溪有朋會館,宜蘭縣礁溪鄉二結村二結路36-11號
3660,標准雙人間,Booking,DBL,宜蘭北方札特民宿,宜蘭縣冬山鄉
3660,古堡館 201/202/101/102 雙人套房,AsiaYo,DBL,宜蘭北方札特民宿,宜蘭縣冬山鄉
5580,標准四人間,Booking,FOUR,宜蘭北方札特民宿,宜蘭縣冬山鄉
