價錢,內容,商家,房型,旅館名稱,旅館地址
5500,【雄獅★四~六月指定日優惠】含早餐 剛果藍天客房(2人入住) 一大+二小/二大床,雄獅,FOUR,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
6600,剛果藍天客房(Congo Sky) ,agoda,DBL,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
6600,"剛果藍天 (免費早餐, 免費無線上網)-省 25%(不可退費-不可免費取消)",Hotels,DBL,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
7700,【雄獅★四~六月指定日優惠】含早餐 肯亞藍天客房(2人入住) 三大床,雄獅,QUD,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
7894,"剛果藍天 (免費早餐, 免費無線上網)-省 22%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,DBL,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
7920,"剛果藍天 (免費早餐, 免費無線上網)-省 22%(不可退費-不可免費取消)",Hotels,TRP,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
8000,【雄獅國旅卡友節免費升等】含早晚餐+7-11商品卡100元 升等肯亞藍天客房(2人入住) 三大床(含早餐與晚餐),雄獅,QUD,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
9240,"剛果藍天 (免費早餐, 免費無線上網)-省 19%(不可退費-不可免費取消)",Hotels,FOUR,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
9434,"剛果藍天 (免費早餐, 免費無線上網)-省 19%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,TRP,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
10974,"剛果藍天 (免費早餐, 免費無線上網)-省 17%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,FOUR,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
10989,【親子瘋樂園】含早晚餐+樂園2日券 剛果藍天客房(2人入住) 一大+二小/二大床(含早餐與晚餐),雄獅,FOUR,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
11440,剛果藍天客房 - 可住4人(Congo Sky Room for 4 People) ,agoda,FOUR,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
13200,剛果藍天客房 - 可住4人(Congo Sky Room for 4 People) (含早餐與晚餐),agoda,FOUR,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
13860,"肯亞藍天 (免費早餐, 免費無線上網)-省 19%(不可退費-不可免費取消)",Hotels,QUD,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
15946,"肯亞藍天 (免費早餐, 免費無線上網)-省 17%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,QUD,關西六福莊渡假旅館,台灣 新竹縣關西鎮仁安里拱子溝60號
1840,經典兩床房- 無窗(Classic Twin Room - No Window) ,agoda,DBL,新竹福華大飯店,新竹市中正路178號
1840,經典單人房(Classic Single) ,agoda,SGL,新竹福華大飯店,新竹市中正路178號
1889,"經典雙人房 (淋浴間, 無窗)",Expedia,DBL,新竹福華大飯店,新竹市中正路178號
1890,"經典雙人房, 2 張單人床(淋浴間, 無窗) (免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消)",Hotels,DBL,新竹福華大飯店,新竹市中正路178號
1912,經典雙人房 - 無窗(Classic Double (No Window)) ,agoda,DBL,新竹福華大飯店,新竹市中正路178號
2100,經濟消遙遊(不含早餐) 經典單床房 一中床,雄獅,DBL,新竹福華大飯店,新竹市中正路178號
2100,經典客房(無窗) 大床,Trip,DBL,新竹福華大飯店,新竹市中正路178號
2250,"經典雙人房, 2 張單人床(淋浴間, 無窗) (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,新竹福華大飯店,新竹市中正路178號
2250,"經典雙人房, 2 張單人床(淋浴間, 無窗)",Expedia,DBL,新竹福華大飯店,新竹市中正路178號
2500,經濟消遙遊(含早餐) 經典單床房 一中床,雄獅,DBL,新竹福華大飯店,新竹市中正路178號
2610,"豪華單人房, 1 張特大雙人床",Expedia,SGL,新竹福華大飯店,新竹市中正路178號
3229,豪華三人房(Deluxe Triple) ,agoda,TRP,新竹福華大飯店,新竹市中正路178號
3280,"豪華四人房, 2 張標準雙人床 (免費早餐, 免費停車, 免費無線上網)-24 小時促銷: 省 20%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,新竹福華大飯店,新竹市中正路178號
3484,豪華四人房(Deluxe Quad Room) ,agoda,FOUR,新竹福華大飯店,新竹市中正路178號
3690,"豪華四人房, 2 張標準雙人床",Expedia,FOUR,新竹福華大飯店,新竹市中正路178號
3800,含早餐 豪華雙床房(3人入住) 二中床,雄獅,TRP,新竹福華大飯店,新竹市中正路178號
1593,商務雙人房(Business Double) ,agoda,DBL,新竹城市花園精品旅館,新竹市東大路2段377號
1669,精致商務雙人房 大床,Trip,DBL,新竹城市花園精品旅館,新竹市東大路2段377號
2346,豪華4人房 雙床,Trip,FOUR,新竹城市花園精品旅館,新竹市東大路2段377號
2386,商務四人房(Business Quadruple Room) ,agoda,FOUR,新竹城市花園精品旅館,新竹市東大路2段377號
1592,高級房(Superior Room) ,agoda,DBL,新竹 Traveler Home,英明街63號
946,雅致房 大床,Trip,DBL,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1000,標准雙人間 - 不退款,Booking,DBL,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1000,"雅緻房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1000,雅緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1000,雅緻雙人房,旅遊王,DBL,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1500,標准三人間 - 不退款,Booking,TRP,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1500,"精緻3人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
1500,精緻三人房,旅遊王,TRP,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
2000,經濟四人間 - 不退款,Booking,FOUR,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
2000,"家庭4人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
2000,標準四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
2000,精緻四人房,旅遊王,FOUR,新竹元首經典大飯店,新竹市建功一路29號(清華大學宵夜街)
2899,經濟雙人間 - 不退款,Booking,DBL,新竹煙波大飯店-都會一館,新竹市民生路１７７號
2899,"標準單人房 (免費早餐, 免費無線上網)(不可退費-不可免費取消-雙人早餐)",Hotels,DBL,新竹煙波大飯店-都會一館,新竹市民生路１７７號
959,標準房(Standard Room) ,agoda,DBL,新竹陽光號室,新竹市東區西大路200號
1000,陽光紫雙人房,AsiaYo,DBL,新竹陽光號室,新竹市東區西大路200號
1035,"標準雙人房, 1 張標準雙人床 (免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,新竹陽光號室,新竹市東區西大路200號
1035,"標準雙人房, 1 張標準雙人床",Expedia,DBL,新竹陽光號室,新竹市東區西大路200號
1535,"高級雙人房, 1 間臥室 (免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,新竹陽光號室,新竹市東區西大路200號
1535,"高級雙人房, 1 間臥室",Expedia,TRP,新竹陽光號室,新竹市東區西大路200號
2226,標准雙人間 - 不退款,Booking,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2226,標準房(Standard Room) ,agoda,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2226,標準雙人房,Expedia,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2470,標準客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2493,豪華客房 (免費無線上網)-提前預訂優惠 47%(不可退費-不可免費取消),Hotels,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2515,標准雙床間 - 無窗 - 不退款,Booking,TRP,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2515,標準房(兩床)(Standard Twin Bed Room) ,agoda,TRP,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2576,標準客房 大床,Trip,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2867,"豪華客房 - Breakfast Included (免費早餐, 免費無線上網)-提前預訂優惠 47%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2892,"標準雙人房, 2 張單人床",Expedia,TRP,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
2990,標準雙床客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
3161,豪華四人間 - 不退款,Booking,FOUR,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
3161,豪華房(兩床)(Deluxe Twin Bed Room) ,agoda,FOUR,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
3161,豪華雙床客房 (免費無線上網)-提前預訂優惠 47%(不可退費-不可免費取消),Hotels,FOUR,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
3161,豪華雙床客房,Expedia,FOUR,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
3635,"豪華雙床客房 - Breakfast Included (免費早餐, 免費無線上網)-提前預訂優惠 47%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
3640,豪華雙床客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,新竹卡爾登飯店-北大本館,30044新竹市北大路225號
1500,二人木屋,AsiaYo,DBL,新竹觀兮天籟民宿,新竹縣關西鎮錦山里4鄰49號
2300,四人木屋,AsiaYo,FOUR,新竹觀兮天籟民宿,新竹縣關西鎮錦山里4鄰49號
3000,閣樓六人房樓中樓,AsiaYo,QUD,新竹觀兮天籟民宿,新竹縣關西鎮錦山里4鄰49號
400,4 ~ 8人通鋪,AsiaYo,QUD,尖石日日春民宿,新竹縣尖石鄉秀巒村新光8鄰8之1號
1200,2人雅房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,尖石日日春民宿,新竹縣尖石鄉秀巒村新光8鄰8之1號
1600,2人套房 (2F),AsiaYo,DBL,尖石日日春民宿,新竹縣尖石鄉秀巒村新光8鄰8之1號
2400,4人套房 (2F),AsiaYo,FOUR,尖石日日春民宿,新竹縣尖石鄉秀巒村新光8鄰8之1號
2500,4人套房(2F)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,尖石日日春民宿,新竹縣尖石鄉秀巒村新光8鄰8之1號
3200,通鋪(8人)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,尖石日日春民宿,新竹縣尖石鄉秀巒村新光8鄰8之1號
3980,【破盤搶】升等房型+送1位兒童含早餐 精緻四人房 二大床,雄獅,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
3980,純訂房★一泊一食★ 精緻兩人房 二小床,雄獅,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4115,雙床間,Booking,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4115,經典房(雙人床或兩床)(Classic Double or Twin) ,agoda,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4425,"豪華客房, 2 張標準雙人床, 獨立浴室, 山間",Expedia,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4453,"標準雙人房, 2 張單人床",Expedia,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4501,精致雙人房(限時促銷) 雙床,Trip,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4580,綠野仙蹤旅行趣★一泊二食★DIY +VR體驗 精緻兩人房 二小床(含早餐與晚餐),雄獅,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4582,經典房(雙人床或兩床)(Classic Double or Twin) (含早餐與晚餐),agoda,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4735,"標準雙人房, 2 張單人床(含早餐與晚餐)",Expedia,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
4736,雙床間(含早餐與晚餐),Booking,DBL,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
5582,經典家庭房(Classic Family) ,agoda,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
5769,"家庭四人房, 2 張標準雙人床",Expedia,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
5770,家庭間,Booking,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
5831,精致4人房(限時促銷) 大床 雙床,Trip,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
6780,綠野仙蹤旅行趣★一泊二食★DIY +VR體驗 精緻四人房 二大床(含早餐與晚餐),雄獅,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
6782,經典家庭房(Classic Family) (含早餐與晚餐),agoda,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
7010,"家庭四人房, 2 張標準雙人床(含早餐與晚餐)",Expedia,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
7011,家庭間(含早餐與晚餐),Booking,FOUR,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
7180,純訂房★一泊一食★ 豪華六人房 三大床,雄獅,QUD,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
7424,豪華間（6人）,Booking,QUD,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
7424,豪華六人房 (三大床) ,Expedia,QUD,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
8980,綠野仙蹤旅行趣★一泊二食★DIY +VR體驗 豪華六人房 三大床(含早餐與晚餐),雄獅,QUD,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
9878,豪華六人房 (三大床) (含早餐與晚餐),Expedia,QUD,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
10836,豪華間（6人）(含早餐與晚餐),Booking,QUD,新竹統一馬武督渡假村,新竹縣關西鎮金山里4鄰34號
880,舒適雙人間 - 無停車位,Booking,DBL,新竹華泰經典旅店,新竹市 東區 勝利路１５號
880,舒適雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,新竹華泰經典旅店,新竹市 東區 勝利路１５號
880,舒適雙人房,旅遊王,DBL,新竹華泰經典旅店,新竹市 東區 勝利路１５號
1306,經典雙人房 大床,Trip,DBL,新竹華泰經典旅店,新竹市 東區 勝利路１５號
1730,"時尚雙人房 (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,TRP,新竹華泰經典旅店,新竹市 東區 勝利路１５號
1730,時尚雙人房,Expedia,TRP,新竹華泰經典旅店,新竹市 東區 勝利路１５號
1780,家庭間,Booking,FOUR,新竹華泰經典旅店,新竹市 東區 勝利路１５號
1780,"家庭四人房 (免費早餐, 免費停車, 免費無線上網)(可退費-不可免費取消)",Hotels,QUD,新竹華泰經典旅店,新竹市 東區 勝利路１５號
1780,家庭四人房,Expedia,QUD,新竹華泰經典旅店,新竹市 東區 勝利路１５號
949,雅典雙人房 大床,Trip,DBL,高雄風信子生活旅店,高雄市前金區六合二路160號8樓
978,雅致商務房 雙床,Trip,DBL,高雄風信子生活旅店,高雄市前金區六合二路160號8樓
2979,雙人貴賓房-限18:00以後入住,Expedia,DBL,新竹薇閣精品旅館,新竹市中正路137號
2980,小經典雙人間 - 限18：00後入住 - 不退款,Booking,DBL,新竹薇閣精品旅館,新竹市中正路137號
2980,"雙人貴賓房-限18:00以後入住 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,新竹薇閣精品旅館,新竹市中正路137號
3400,【雄獅專案】含早餐 標準精品房 一大床,雄獅,DBL,新竹薇閣精品旅館,新竹市中正路137號
3400,標準精品房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,新竹薇閣精品旅館,新竹市中正路137號
3400,標準房(無窗) 大床,Trip,DBL,新竹薇閣精品旅館,新竹市中正路137號
2000,【雄獅★睡飽飽】不吃早餐，每房加贈7-11卡100元 標準單床房 一大床(160*200cm),雄獅,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2040,標准雙人間 - 不退款,Booking,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2199,標準雙人房(Standard Double) ,agoda,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2400,"標準雙人房 (免費停車, 免費無線上網)(可退費-可免費取消)",Hotels,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2400,標準雙人房,Expedia,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2500,【雄獅★線上旅展】加贈7-11商品卡200元 標準單床房 一大床(160*200cm),雄獅,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2800,"標準雙人房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-自助早餐)",Hotels,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2800,標準客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,新竹福泰商務飯店,新竹市東區中央路106號
2999,標準單床房,旅遊王,DBL,新竹福泰商務飯店,新竹市東區中央路106號
3835,豪華房(兩床)(Deluxe Twin Bed Room) ,agoda,FOUR,新竹福泰商務飯店,新竹市東區中央路106號
4180,豪華四人間 - 不退款,Booking,FOUR,新竹福泰商務飯店,新竹市東區中央路106號
