價錢,內容,商家,房型,旅館名稱,旅館地址
4920,家庭間 - 不退款,Booking,FOUR,溪頭妖怪村主題飯店-明山森林會館,南投縣鹿谷鄉內湖村興產路2-3號
4923,隨機安排房型 - 可住4人(Run of House for 4 People) ,agoda,FOUR,溪頭妖怪村主題飯店-明山森林會館,南投縣鹿谷鄉內湖村興產路2-3號
5100,【一泊二食】早餐+晚餐 枯麻/百老匯主題房-3人入住 二大床(含早餐與晚餐),雄獅,TRP,溪頭妖怪村主題飯店-明山森林會館,南投縣鹿谷鄉內湖村興產路2-3號
6100,【一泊二食】早餐+晚餐 枯麻/百老匯主題房-4人入住 二大床(含早餐與晚餐),雄獅,FOUR,溪頭妖怪村主題飯店-明山森林會館,南投縣鹿谷鄉內湖村興產路2-3號
3500,標准雙床間 - 不退款,Booking,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
3500,高級房(兩床)(Superior Twin Room) ,agoda,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
3500,【哲園日】 精緻雙人房 二小床,雄獅,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
3500,"精緻客房  - Breakfast included (免費早餐, 免費無線上網)-現訂現省！(不可退費-不可免費取消-自助早餐)",Hotels,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
3500,【哲園日】／精緻雙人房,旅遊王,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
4500,豪華家庭間（2樓） - 不退款,Booking,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
4500,家庭房(2樓)(Family 2Nd Floor) ,agoda,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
4500,【哲園日】 景緻四人房(2F) 二大床,雄獅,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
4500,"景緻四人房 (免費早餐, 免費無線上網)-現訂現省！(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
4500,【哲園日】／景緻四人房(2F),旅遊王,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
4999,【一泊二食】 精緻雙人房 二小床(含早餐與晚餐),雄獅,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
5670,標准雙床間 - 不退款(含早餐與晚餐),Booking,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
5670,高級房(兩床)(Superior Twin Room) (含早餐與晚餐),agoda,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
5670,"精緻客房  (免費早餐, 免費無線上網)-現訂現省！(不可退費-不可免費取消-免費早餐-免費晚餐-一泊二食)(含早餐與晚餐)",Hotels,DBL,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
6999,【一泊二食】 景緻四人房(2F) 二大床(含早餐與晚餐),雄獅,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
7840,豪華家庭間（2樓） - 不退款(含早餐與晚餐),Booking,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
7840,家庭房(2樓)(Family 2Nd Floor) (含早餐與晚餐),agoda,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
7840,"景緻四人房 (免費早餐, 免費無線上網)-現訂現省！(不可退費-不可免費取消-免費早餐-免費晚餐-一泊二食)(含早餐與晚餐)",Hotels,FOUR,南投日月潭力麗哲園會館-日潭館,南投縣魚池鄉日月村水秀街7號
5040,山景雙床間 - 不退款,Booking,DBL,南投日月潭大飯店,南投縣魚池鄉中山路419號
5040,山景房(兩床)(Twin Mountain View) ,agoda,DBL,南投日月潭大飯店,南投縣魚池鄉中山路419號
5040,"日暮山景雙人房 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,DBL,南投日月潭大飯店,南投縣魚池鄉中山路419號
5040,日暮山景雙人房,Expedia,DBL,南投日月潭大飯店,南投縣魚池鄉中山路419號
5600,【住房專案一泊一食】 日暮山景雙人房 二小床,雄獅,DBL,南投日月潭大飯店,南投縣魚池鄉中山路419號
6500,【住房專案一泊二食】 日暮山景雙人房 二小床(含早餐與晚餐),雄獅,DBL,南投日月潭大飯店,南投縣魚池鄉中山路419號
8190,山景頂級家庭 - 不退款,Booking,FOUR,南投日月潭大飯店,南投縣魚池鄉中山路419號
8190,山景豪華四人房(Deluxe Quad Mountain View) ,agoda,FOUR,南投日月潭大飯店,南投縣魚池鄉中山路419號
8190,"山水戀曲四人房 (免費早餐, 免費停車, 免費無線上網)-省 10%(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,南投日月潭大飯店,南投縣魚池鄉中山路419號
8190,山水戀曲四人房,Expedia,FOUR,南投日月潭大飯店,南投縣魚池鄉中山路419號
8820,雅緻湖景四人房,Expedia,QUD,南投日月潭大飯店,南投縣魚池鄉中山路419號
9800,【住房專案一泊一食】 雅緻湖景四人房 二中床+榻榻米,雄獅,FOUR,南投日月潭大飯店,南投縣魚池鄉中山路419號
11700,【住房專案一泊二食】 雅緻湖景四人房 二中床+榻榻米(含早餐與晚餐),雄獅,FOUR,南投日月潭大飯店,南投縣魚池鄉中山路419號
1759,晶緻雙人房 (Bright),Expedia,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
1760,高級雙人間 - 不退款,Booking,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
1760,"晶緻雙人房 (Bright) (免費早餐, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
1865,雙人房(Double) ,agoda,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
1870,【純房含早】 晶緻雙人房 一大床,雄獅,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2200,晶緻二人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2319,和澤四人房 (Luster),Expedia,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2320,標准家庭間 - 不退款,Booking,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2320,"和澤四人房 (Luster) (免費早餐, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2410,和澤四人房 雙床,Trip,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2458,四人房(Quad) ,agoda,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2465,【純房含早】 和澤四人房(採光窗) 二中床,雄獅,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2840,高級雙人間 - 不退款(含早餐與晚餐),Booking,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2840,雙人房(Double) (含早餐與晚餐),agoda,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2840,"晶緻雙人房 (Bright) (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐-免費晚餐)(含早餐與晚餐)",Hotels,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2840,晶緻雙人房 (Bright)(含早餐與晚餐),Expedia,DBL,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
2900,和澤四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
4180,標准家庭間 - 不退款(含早餐與晚餐),Booking,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
4180,四人房(Quad) (含早餐與晚餐),agoda,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
4180,"和澤四人房 (Luster) (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐-免費晚餐)(含早餐與晚餐)",Hotels,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
4180,和澤四人房 (Luster)(含早餐與晚餐),Expedia,FOUR,南投日月潭晶澤別館,南投縣魚池鄉日月村文化街110號
9225,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
9949,豪華雙人房(Deluxe Double) ,agoda,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
10200,"日月客房, 正湖景 (低樓層) - No Breakfast (免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消)",Hotels,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
11000,"日月客房, 正湖景 (低樓層) (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
12000,"日月客房, 正湖景 (低樓層) (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
12119,家庭房(Family Room) ,agoda,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
13000,【雄獅專案】含早餐 3F日月客房-單床(15坪) 一大床,雄獅,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
13400,"日月客房 四人 , 側湖景 (低樓層) (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
14000,【雄獅專案~一泊二食】 3F日月客房-單床(15坪) 一大床(含早餐與晚餐),雄獅,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
14400,"日月客房 四人 , 側湖景 (低樓層) - Half board and welcome drink (免費早餐, 免費停車, 免費無線上網)-省 20%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
14628,"日月客房, 正湖景 (低樓層) - No Breakfast (免費停車, 免費無線上網)-省 15%(不可退費-不可免費取消)",Hotels,TRP,南投日月潭日月行館,南投縣魚池鄉中興路139號
15000,豪華雙人房(Deluxe Double) (含早餐與晚餐),agoda,DBL,南投日月潭日月行館,南投縣魚池鄉中興路139號
15428,"日月客房, 正湖景 (低樓層) (免費早餐, 免費停車, 免費無線上網)-省 15%(不可退費-不可免費取消-免費早餐)",Hotels,TRP,南投日月潭日月行館,南投縣魚池鄉中興路139號
15559,"日月客房 四人, 侧湖景 (高樓層) ",Expedia,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
16428,"日月客房, 正湖景 (低樓層) (免費早餐, 免費停車, 免費無線上網)-省 15%(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,TRP,南投日月潭日月行館,南投縣魚池鄉中興路139號
16560,"日月客房 四人, 侧湖景 (高樓層) (含早餐與晚餐)",Expedia,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
17000,【雄獅專案~一泊二食】 3F日月客房(四人入住)(側湖景) 二大床(含早餐與晚餐),雄獅,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
17900,"日月客房, 正湖景 (低樓層)",Expedia,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
18000,家庭房(Family Room) (含早餐與晚餐),agoda,FOUR,南投日月潭日月行館,南投縣魚池鄉中興路139號
21099,"日月客房 四人 , 側湖景 (低樓層)",Expedia,QUD,南投日月潭日月行館,南投縣魚池鄉中興路139號
22100,"日月客房 四人 , 側湖景 (低樓層)(含早餐與晚餐)",Expedia,QUD,南投日月潭日月行館,南投縣魚池鄉中興路139號
4289,"豪華客房, 2 張單人床",Expedia,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
4290,豪華山景雙床間 - 不退款,Booking,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
4290,豪華房(兩床)(Deluxe Twin) ,agoda,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
4290,"豪華客房, 1 張標準雙人床 (免費早餐, 免費停車, 免費無線上網)-省 45%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
4502,豪華山景雙人房 大床 雙床,Trip,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
5460,精緻雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
5460,山景雙人房,旅遊王,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
5785,豪華山景雙床間 - 不退款(含早餐與晚餐),Booking,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
5785,豪華房(兩床)(Deluxe Twin) (含早餐與晚餐),agoda,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
5936,豪華家庭房(Deluxe Family Room) ,agoda,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
6229,"豪華客房, 2 張單人床(含早餐與晚餐)",Expedia,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
6230,"豪華客房, 2 張單人床 (免費早餐, 免費停車, 免費無線上網)-現訂現省！(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,DBL,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
6399,爺爺泡的茶-豪華湖景四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
6599,湖景四人房,Expedia,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
6600,湖景四人間 - 不退款,Booking,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
6600,"湖景四人房 (免費早餐, 免費停車, 免費無線上網)-省 45%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
8400,湖景四人房,旅遊王,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
8838,豪華湖景四人房 雙床,Trip,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
8941,豪華家庭房(Deluxe Family Room) (含早餐與晚餐),agoda,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
9939,湖景四人房(含早餐與晚餐),Expedia,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
9940,湖景四人間 - 不退款(含早餐與晚餐),Booking,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
9940,"湖景四人房 (免費早餐, 免費停車, 免費無線上網)-現訂現省！(不可退費-不可免費取消-一泊二食)(含早餐與晚餐)",Hotels,FOUR,南投日月潭力麗哲園會館-本館,南投縣魚池鄉水秀街31號
1707,經濟雙人間 - 不退款,Booking,DBL,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
1707,平價房(Budget Room) ,agoda,DBL,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
2200,經濟雙人房B 大床 雙床,Trip,DBL,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3000,【早餐+下午茶】 典雅雙人房T2 二小床,雄獅,DBL,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3000,典雅雙人房,旅遊王,DBL,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3199,§【雄獅線上旅展(含早晚餐)】 典雅雙人房一大床 一大床(含早餐與晚餐),雄獅,DBL,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3222,空中花園四人房 床型未知,Trip,FOUR,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3499,§【雄獅線上旅展(含早餐)】 空中花園四人房 一大兩小床,雄獅,FOUR,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3534,四人間 - 不退款,Booking,FOUR,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
3534,四人房(Quad) ,agoda,FOUR,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
4278,家庭間 - 不退款,Booking,QUD,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
4278,空中花園六人房 床型未知,Trip,QUD,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
4600,香格里拉四人房,旅遊王,FOUR,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
6100,【含早晚餐】 空中花園四人房 一大兩小床(含早餐與晚餐),雄獅,FOUR,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
6100,香格里拉六人房,旅遊王,QUD,清境香格里拉空中花園,南投縣仁愛鄉榮光巷8號
2036,標準雙人房(限時促銷) 大床,Trip,DBL,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
2800,山景雙人間,Booking,DBL,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
2159,標準雙人房,Expedia,DBL,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
3000,甜蜜雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
3050,標準四人房(限時促銷) 雙床,Trip,FOUR,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
3150,山景雙人間 - 不退款(含早餐與晚餐),Booking,DBL,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
3239,標準四人房,Expedia,FOUR,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
3599,雙人房 (Warm),Expedia,DBL,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
3680,山景四人間,Booking,FOUR,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
3992,基本獨棟房屋,Expedia,QUD,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
3900,溫馨樓中樓四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
4140,山景四人間 - 不退款(含早餐與晚餐),Booking,FOUR,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
4177,溫馨和室四人小木屋 雙床,Trip,FOUR,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
4066,景觀躍層(限時促銷) 床型未知,Trip,QUD,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
4574,甜蜜雙人房(大床房)(限時搶購) 大床,Trip,DBL,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
4620,樓中樓六人房,AsiaYo,QUD,清境白熊屋民宿,南投縣仁愛鄉大同村定遠新村30之1號
4600,四人房,Expedia,FOUR,清境星光流域景觀民宿,南投縣仁愛鄉大同村博望巷30-1號
2099,舒適雙人房,Expedia,DBL,埔里星空花園民宿,南投縣埔里鎮蜈蚣里7鄰墘溪路6-9號
2100,標准雙人間,Booking,DBL,埔里星空花園民宿,南投縣埔里鎮蜈蚣里7鄰墘溪路6-9號
