價錢,內容,商家,房型,旅館名稱,旅館地址
1480,簡約客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆香草藝術旅店,基隆市信義區義三路6號
1480,簡約客房,旅遊王,DBL,基隆香草藝術旅店,基隆市信義區義三路6號
1580,"標準客房, 1 張標準雙人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-自助早餐)",Hotels,DBL,基隆香草藝術旅店,基隆市信義區義三路6號
1580,"標準客房, 1 張標準雙人床",Expedia,DBL,基隆香草藝術旅店,基隆市信義區義三路6號
2680,四人房(Quad) ,agoda,FOUR,基隆香草藝術旅店,基隆市信義區義三路6號
2680,溫馨親子房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆香草藝術旅店,基隆市信義區義三路6號
1780,標准大號床間 - Spa浴缸,Booking,DBL,基隆美樂地情境精品旅館,"No.150,Wulong St., Anle Dist."
1780,星座房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆美樂地情境精品旅館,"No.150,Wulong St., Anle Dist."
1310,經濟雙人間－無窗 - 不退款,Booking,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1364,荷風套房(會員特惠) 大床 雙床,Trip,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1450,標準雙人房(Standard Double Room) ,agoda,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1450,花漾套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1480,花漾套房,旅遊王,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1580,"高級雙人房 (免費早餐, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1580,高級雙人房,Expedia,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1880,"豪華雙人房 (免費早餐, 免費無線上網)(可退費-可免費取消)",Hotels,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1880,豪華雙人房,Expedia,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
1980,【2018年住房專案】 雙人房 一大床/兩小床,雄獅,DBL,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
2880,豪華家庭間 - 不退款,Booking,FOUR,基隆和昌商旅,基隆市仁愛區仁三路24號5樓
2080,標准特大號床間 - 不享有海景,Booking,DBL,基隆蔚藍海景旅店,基隆市中正區北寧路２５０－６號
2080,雅緻雙人房(Elegant Double Room) ,agoda,DBL,基隆蔚藍海景旅店,基隆市中正區北寧路２５０－６號
2080,"雅緻套房(無海景) (免費早餐, 免費無線上網)(不可退費-不可免費取消-全套早餐)",Hotels,DBL,基隆蔚藍海景旅店,基隆市中正區北寧路２５０－６號
2080,雅緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆蔚藍海景旅店,基隆市中正區北寧路２５０－６號
980,經濟單人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,SGL,基隆享住旅店,信一路156號
1160,單人間 - 帶淋浴 - 不退款,Booking,SGL,基隆享住旅店,信一路156號
1160,單人房(Single Room) ,agoda,SGL,基隆享住旅店,信一路156號
1194,經濟單人房,Expedia,SGL,基隆享住旅店,信一路156號
1580,標準雙人客房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆享住旅店,信一路156號
1800,標准雙人間 - 不退款,Booking,DBL,基隆享住旅店,信一路156號
1800,標準雙人房(Standard Double Room) ,agoda,DBL,基隆享住旅店,信一路156號
1929,標準雙人房,Expedia,DBL,基隆享住旅店,信一路156號
1930,標準雙人房 (免費無線上網)(不可退費-不可免費取消),Hotels,DBL,基隆享住旅店,信一路156號
2980,溫馨家庭房(無窗)(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆享住旅店,信一路156號
3340,無窗家庭間 - 不退款,Booking,FOUR,基隆享住旅店,信一路156號
3340,家庭房 - 無窗(Family Room - No Window) ,agoda,FOUR,基隆享住旅店,信一路156號
3639,溫馨家庭房,Expedia,FOUR,基隆享住旅店,信一路156號
3640,溫馨家庭房 (免費無線上網)(不可退費-不可免費取消),Hotels,FOUR,基隆享住旅店,信一路156號
2700,"雙人房, 1 張特大雙人床 (免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
2999,●嘿唷嘿唷 划龍舟○ 海景客房 一大床,雄獅,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
2999,●嘿唷嘿唷 划龍舟○／海景雙人房,旅遊王,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
3000,海港景雙床間,Booking,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
3000,港景房(兩床)(Twin Harbor View) ,agoda,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
3600,雙人間 - 享有海港景觀,Booking,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
3600,"雙人房, 1 張特大雙人床 (免費早餐, 免費停車, 免費無線上網)-現訂現省！(不可退費-不可免費取消-自助早餐)",Hotels,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
3996,海景三人房 床型未知,Trip,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
3999,【雄獅★春季線上旅展】 桂冠家庭房 二大床,雄獅,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
3999,●嘿唷嘿唷 划龍舟○ 海景三人房 一大一小床,雄獅,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
3999,●嘿唷嘿唷 划龍舟○／海景豪華三人房,旅遊王,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
4200,標准家庭間,Booking,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
4200,家庭房(Family Room) ,agoda,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
4200,"客房, 2 張標準雙人床, 山景 (Mountain View Double) (免費停車, 免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
4200,"標準客房, 2 張雙人床, 山景 (Mountain View Double) (免費無線上網)(不可退費-不可免費取消)",Hotels,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
4500,海港景三人間,Booking,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
4500,三人房(Triple Room) ,agoda,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
4800,食尚嘉年華(一泊二食) 海景客房 一大床(含早餐與晚餐),雄獅,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
4800,海景客房 大床,Trip,DBL,基隆長榮桂冠酒店,基隆市中正路62-1號
4888,●嘿唷嘿唷 划龍舟○ 桂冠家庭房 二大床,雄獅,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
4999,●嘿唷嘿唷 划龍舟○／桂冠家庭房,旅遊王,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
5220,"客房, 2 張標準雙人床, 山景 (Mountain View Double) (免費早餐, 免費停車, 免費無線上網)-現訂現省！(不可退費-不可免費取消-自助早餐)",Hotels,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
5220,"標準客房, 2 張雙人床, 山景 (Mountain View Double) (免費早餐, 免費停車, 免費無線上網)-現訂現省！(不可退費-不可免費取消-自助早餐)",Hotels,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
6500,食尚嘉年華(一泊二食) 海景三人房 一大一小床(含早餐與晚餐),雄獅,TRP,基隆長榮桂冠酒店,基隆市中正路62-1號
8100,食尚嘉年華(一泊二食) 桂冠家庭房 二大床(含早餐與晚餐),雄獅,FOUR,基隆長榮桂冠酒店,基隆市中正路62-1號
958,標準雙人房(Standard Double) ,agoda,DBL,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
980,標准雙人間 - 不退款,Booking,DBL,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
980,"標準雙人房, 1 張標準雙人床 (免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
980,元氣雙人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
980,元氣雙人房,旅遊王,DBL,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
1544,四人房(Quad) ,agoda,FOUR,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
1580,標准四人間 - 不退款,Booking,FOUR,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
1580,"標準四人房, 2 張標準雙人床 (免費無線上網)(不可退費-不可免費取消)",Hotels,FOUR,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
1580,滿意四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
1580,滿意四人房,旅遊王,FOUR,基隆永豐旅社,基隆市仁愛區愛三路49巷14號2-3樓
2646,標準4人房 大床 雙床,Trip,FOUR,基隆華國大飯店,基隆市仁愛區愛三路49巷18號
990,【學生訂房促銷專案】2人成行$990起-精緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆金華大飯店,基隆市仁愛區成功一路9號
1116,商務套房 大床,Trip,DBL,基隆金華大飯店,基隆市仁愛區成功一路9號
1336,和式3人房 雙床,Trip,TRP,基隆金華大飯店,基隆市仁愛區成功一路9號
1500,金華和室三人套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,基隆金華大飯店,基隆市仁愛區成功一路9號
1600,精緻家庭套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆金華大飯店,基隆市仁愛區成功一路9號
1778,金典4人房 雙床,Trip,FOUR,基隆金華大飯店,基隆市仁愛區成功一路9號
1200,學生優惠專案平日二人成行@600元-甜蜜二人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
1500,甜蜜二人房,旅遊王,DBL,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
2000,麻吉三人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
2000,省錢看我／溫馨四人房,旅遊王,FOUR,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
2100,『國民旅遊卡訂房特惠專案』-溫馨四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
2400,溫馨四人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
2400,溫馨四人房,旅遊王,FOUR,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
3300,和樂五人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,QUD,基隆大華飯店,基隆市仁愛區精一路15號6-9樓
2210,"豪華雙人房 (免費早餐, 免費無線上網)-季節性優惠: 省 15%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,基隆集好旅店,基隆市仁愛區仁二路215號
2600,豪華雙人間  - 不退款,Booking,DBL,基隆集好旅店,基隆市仁愛區仁二路215號
2700,集棒套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆集好旅店,基隆市仁愛區仁二路215號
2700,集棒,旅遊王,DBL,基隆集好旅店,基隆市仁愛區仁二路215號
2975,"家庭客房 (免費早餐, 免費無線上網)-季節性優惠: 省 15%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,基隆集好旅店,基隆市仁愛區仁二路215號
3500,家庭間 - 不退款,Booking,FOUR,基隆集好旅店,基隆市仁愛區仁二路215號
3600,集霸分套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆集好旅店,基隆市仁愛區仁二路215號
3600,集霸分,旅遊王,FOUR,基隆集好旅店,基隆市仁愛區仁二路215號
1530,雅致二人房,旅遊王,DBL,基隆華都飯店,基隆市仁愛區仁一路307號
1700,市景雙人/雙床間 - 不退款,Booking,DBL,基隆華都飯店,基隆市仁愛區仁一路307號
929,平價雙人房(Budget Double Room) ,agoda,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
949,"普通雙人房, 1 張標準雙人床, 吸煙房",Expedia,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
950,經濟雙人間 - 不退款,Booking,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
950,"普通雙人房, 1 張標準雙人床, 吸煙房 (免費無線上網)(不可退費-不可免費取消)",Hotels,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
950,暑假全家同遊平日住宿$950-雅緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
950,雅致套房 大床,Trip,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1380,雅緻雙人房,AsiaYo,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1447,標準雙人房(Standard Double) ,agoda,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1448,溫馨雙人房 大床,Trip,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1480,雙人間 - 帶私人浴室 - 不退款,Booking,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1480,"標準雙人房, 1 張雙人床 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1480,"標準雙人房, 1 張雙人床",Expedia,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1480,雅緻套房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1480,雅緻雙人套房,旅遊王,DBL,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
2327,經典四人客房(Classic Quad) ,agoda,FOUR,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
2328,親子四人房 雙床,Trip,FOUR,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
2380,"家庭四人房, 1 間臥室 (免費早餐, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
2380,"家庭四人房, 1 間臥室",Expedia,FOUR,基隆馥嘉商務旅館,基隆市仁愛區忠四路11巷5號
1208,標準雙人房(Standard Double) ,agoda,DBL,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
1500,標准雙人間 - 不退款,Booking,DBL,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
1575,"標準雙人房 (免費早餐, 免費停車, 免費無線上網)-提前預訂優惠 10%(不可退費-不可免費取消-免費早餐)",Hotels,DBL,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
1575,標準雙人房,Expedia,DBL,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
1650,標準單床2人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
1650,標準單床2人房,旅遊王,DBL,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2103,三人房(Triple) ,agoda,TRP,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2250,標準雙床3人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,TRP,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2349,標準三人房,Expedia,TRP,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2350,標准三人間 - 不退款,Booking,TRP,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2350,"標準三人房 (免費早餐, 免費停車, 免費無線上網)(不可退費-不可免費取消-免費早餐)",Hotels,TRP,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2685,四人房(Quad) ,agoda,FOUR,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2700,"標準四人房 (免費早餐, 免費停車, 免費無線上網)-提前預訂優惠 10%(不可退費-不可免費取消-免費早餐)",Hotels,FOUR,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2700,標準四人房,Expedia,FOUR,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2800,標準雙床4人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
2800,標準雙床4人房,旅遊王,FOUR,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
3000,四人間 - 不退款,Booking,FOUR,基隆華國商務飯店,基隆市仁愛區愛三路49巷18號
1025,雙人房(Double) ,agoda,DBL,基隆國都旅館,基隆市仁一路303巷13號
1537,四人房(Quad) ,agoda,FOUR,基隆國都旅館,基隆市仁一路303巷13號
1580,經濟雙人間 - 無窗 - 不退款,Booking,DBL,基隆北都大飯店,基隆市中正區信二路319號
1580,平價房(雙人床) - 無窗(Budget double(no window)) ,agoda,DBL,基隆北都大飯店,基隆市中正區信二路319號
1646,雅致雙人房(無窗) 雙床,Trip,DBL,基隆北都大飯店,基隆市中正區信二路319號
1980,"基本雙人房, 1 間臥室 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,DBL,基隆北都大飯店,基隆市中正區信二路319號
1980,"標準雙床房, 1 間臥室, 無窗戶",Expedia,DBL,基隆北都大飯店,基隆市中正區信二路319號
1980,行政兩人房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,DBL,基隆北都大飯店,基隆市中正區信二路319號
1980,行政雙人房(無窗) 大床,Trip,DBL,基隆北都大飯店,基隆市中正區信二路319號
1980,雅緻雙人房,旅遊王,DBL,基隆北都大飯店,基隆市中正區信二路319號
2193,三人間 - 無窗 - 不退款,Booking,TRP,基隆北都大飯店,基隆市中正區信二路319號
2193,三人房(Triple) ,agoda,TRP,基隆北都大飯店,基隆市中正區信二路319號
2477,親子家庭房(無窗) 雙床,Trip,FOUR,基隆北都大飯店,基隆市中正區信二路319號
2533,家庭間 - 無窗 - 不退款,Booking,FOUR,基隆北都大飯店,基隆市中正區信二路319號
2533,家庭房 - 無窗(Family No Window) ,agoda,FOUR,基隆北都大飯店,基隆市中正區信二路319號
2533,親子四人房,旅遊王,FOUR,基隆北都大飯店,基隆市中正區信二路319號
2580,豪華三人房(無窗) 床型未知,Trip,TRP,基隆北都大飯店,基隆市中正區信二路319號
2979,"家庭標準客房, 無窗戶",Expedia,FOUR,基隆北都大飯店,基隆市中正區信二路319號
2980,親子家庭房(歡迎使用『國旅卡』消費，本站提供多種付款方式，刷卡消費不會加收海外刷卡手續費),四方通行,FOUR,基隆北都大飯店,基隆市中正區信二路319號
3220,"家庭標準客房 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,TRP,基隆北都大飯店,基隆市中正區信二路319號
3220,和樂家庭房 雙床,Trip,FOUR,基隆北都大飯店,基隆市中正區信二路319號
3580,"豪華四人房, 1 間臥室 (免費早餐, 免費停車, 免費無線上網)(可退費-可免費取消-免費早餐)",Hotels,FOUR,基隆北都大飯店,基隆市中正區信二路319號
