旅館名稱,旅館中文名稱,商家,內容,價錢,旅館地址
Hotel cooju Kawasaki,精美酒店,Trip.com,標準房,2204,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Booking.com,高級雙人房 - 不退款 - 免費WiFi,2354,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Booking.com,標準雙人房 - 免費WiFi,2354,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Hotels.com,"標準雙人房, 吸煙房 (免費無線上網)",2283,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Expedia.com.tw,"標準雙人房, 吸煙房 (免費無線上網)",2283,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Priceline.com,標準雙人房 - 不退款 - 免費WiFi,2207,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Priceline.com,高級雙人房 - 不退款 - 免費WiFi,2354,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Priceline.com,標準雙人房 - 免費WiFi,2354,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Agoda.com,Standard Double Room,2412,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Agoda.com,Comfort Double Room,2562,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Booking.com,高級雙人房 - 免費WiFi,2474,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Hotels.com,"舒適雙人房, 吸煙房 (免費無線上網)",2569,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Expedia.com.tw,"舒適雙人房, 吸煙房 (免費無線上網)",2569,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Priceline.com,高級雙人房 - 免費WiFi,2474,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Agoda.com,Standard Family Room,2647,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Trip.com,舒適雙人床房,2645,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Booking.com,標準家庭房 - 不退款 - 免費WiFi,2648,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Priceline.com,標準家庭房 - 不退款 - 免費WiFi,2648,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Hotels.com,雙床房 (免費無線上網),2854,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Expedia.com.tw,雙床房 (免費無線上網),2854,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Booking.com,高級家庭房 - 不退款 - 免費WiFi,3972,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel cooju Kawasaki,精美酒店,Priceline.com,高級家庭房 - 不退款 - 免費WiFi,3972,"堀之内町9-8, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Booking.com,8 床混合宿舍房的 1 個床位 - 不退款 - 免費WiFi,1634,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Priceline.com,8 床混合宿舍房的 1 個床位 - 不退款 - 免費WiFi,1634,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Agoda.com,雙人房 - 禁菸,1906,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Trip.com,客房 (免費WiFi),1904,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Booking.com,雙人間- 禁煙 - 不退款 - 免費WiFi,1906,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Hotels.com,雙人房 (免費無線上網),1849,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Expedia.com.tw,雙人房 (免費無線上網),1849,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Priceline.com,雙人間- 禁煙 - 不退款 - 免費WiFi,1906,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Jalan.net,雙人,1906,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Hotels.com,雙人房 (Type B) (免費無線上網),2055,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Expedia.com.tw,雙人房 (Type B) (免費無線上網),2055,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Agoda.com,客房B(兩床) - 禁菸,2118,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Agoda.com,客房A(兩床) - 禁菸,2118,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Booking.com,雙床間－帶淋浴- 禁煙 - 不退款 - 免費WiFi,2118,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Hotels.com,雙人房 (Type A) (免費無線上網),2312,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Expedia.com.tw,雙人房 (Type A) (免費無線上網),2312,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Priceline.com,雙床間－帶淋浴- 禁煙 - 不退款 - 免費WiFi,2118,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Jalan.net,兩小床,2118,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Trip.com,雙床房(A) (免費WiFi),2380,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Booking.com,雙床房－禁菸 - 不退款 - 免費WiFi,2383,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Hotel Imalle Haneda,羽田Imalle酒店,Priceline.com,雙床房－禁菸 - 不退款 - 免費WiFi,2383,"昭和1-3-23, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Agoda.com,經濟雙人房 - 可吸菸,2553,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Booking.com,經濟雙人房 - 不退款 - 免費WiFi,3133,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Agoda.com,經濟雙人房 - 禁菸,2553,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Jalan.net,半雙人床,2724,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Agoda.com,Standard Semi-double Room,2931,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Agoda.com,標準大房 - 禁菸,3020,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Trip.com,小間大床房,2857,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotels.com,"經濟雙人房, 非吸煙房 (免費無線上網)",3052,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotels.com,"經濟雙人房, 吸煙房 (免費無線上網)",3052,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Expedia.com.tw,"經濟雙人房, 非吸煙房 (免費無線上網)",3039,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Expedia.com.tw,"經濟雙人房, 吸煙房 (免費無線上網)",3039,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,標準準雙人床間,2856,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Trip.com,小間大床房,3211,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Trip.com,大床房,3265,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Priceline.com,經濟雙人房 - 不退款 - 免費WiFi,3133,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,標準準雙人床間,3210,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,標準雙人床間,3264,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Jalan.net,雙人,3133,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Trip.com,雙床房,3537,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Trip.com,大床房,3619,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Booking.com,標準大號床間 - 不退款 - 免費WiFi,3678,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotels.com,"標準客房, 1 張加大雙人床, 吸煙房 (免費無線上網)",3582,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotels.com,"標準客房, 1 張加大雙人床, 非吸煙房 (免費無線上網)",3582,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Expedia.com.tw,"標準客房, 1 張加大雙人床, 吸煙房 (免費無線上網)",3568,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Expedia.com.tw,"標準客房, 1 張加大雙人床, 非吸煙房 (免費無線上網)",3568,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Priceline.com,標準大號床間 - 不退款 - 免費WiFi,3678,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotel.info,标准双人间,3513,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,hrs.com,最優惠可訂房價格,3512,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,特别雙人床間 16-20平方米,3536,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,標準雙床間,3536,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,雙床間 21-25平方米,3536,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,標準雙人床間,3618,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Trip.com,雙床房,3891,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotels.com,"標準雙床房, 非吸煙房 (免費無線上網)",3981,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotels.com,"標準雙床房, 吸煙房 (免費無線上網)",3981,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Expedia.com.tw,"標準雙床房, 非吸煙房 (免費無線上網)",3964,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Expedia.com.tw,"標準雙床房, 吸煙房 (免費無線上網)",3964,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Hotel.info,豪华双人间,3783,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,COMFORT雙床間 26-30平方米,3808,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,標準雙床間,3890,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,雙床間 21-25平方米,3890,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,特别雙人床間 16-20平方米,3890,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Booking.com,標準雙床房 - 不退款 - 免費WiFi,4087,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Priceline.com,標準雙床房 - 不退款 - 免費WiFi,4087,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Sunroute Kawasaki,川崎燦路都大飯店,Rakuten.Travel,COMFORT雙床間 26-30平方米,4162,"砂子2-11-17, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Agoda.com,兩間男性膠囊房,1182,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,女性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,男性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,男性宿舍間的兩張膠囊型雙層床- 禁煙 - 單人用 - 不退款 - 免費WiFi,1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"標準客房, 僅限男士, 非吸煙房 (2 bunk beds) (免費無線上網)",1592,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Expedia.com.tw,"標準客房, 僅限男士, 非吸煙房 (2 bunk beds) (免費無線上網)",1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,女性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,男性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,男性宿舍間的兩張膠囊型雙層床- 禁煙 - 單人用 - 不退款 - 免費WiFi,1634,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotel.info,最優惠可訂房價格,1621,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Agoda.com,【限女性】相鄰房 - 禁菸,1891,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Agoda.com,【限男性】相鄰房 - 禁菸,1891,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Agoda.com,兩間男性膠囊房,2015,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,女性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,男性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,男性宿舍間的兩張膠囊型雙層床- 禁煙 - 單人用 - 不退款 - 免費WiFi,2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"標準客房, 僅限男士, 非吸煙房 (2 bunk beds) (免費早餐, 免費無線上網)",1964,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Expedia.com.tw,"標準客房, 僅限男士, 非吸煙房 (2 bunk beds) (免費早餐, 免費無線上網)",2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,女性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,男性宿舍間膠囊式雙層床位- 禁煙 - 不退款 - 免費WiFi,2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,男性宿舍間的兩張膠囊型雙層床- 禁煙 - 單人用 - 不退款 - 免費WiFi,2016,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Agoda.com,小型雙人房 - 禁菸,2049,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,兩間相鄰的經濟單人房，附共用淋浴間和廁所（僅限男性）－禁菸 - 不退款 - 免費WiFi,2615,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,兩間相鄰的經濟單人房，附共用淋浴間和廁所（僅限女性）－禁菸 - 不退款 - 免費WiFi,2615,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"經濟標準客房, 僅限男士, 非吸煙房 (2 Rooms) (免費無線上網)",2548,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"經濟標準客房, 僅限女士, 非吸煙房 (2 Rooms) (免費無線上網)",2548,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Expedia.com.tw,"經濟標準客房, 僅限男士, 非吸煙房 (2 Rooms) (免費無線上網)",2615,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Expedia.com.tw,"經濟標準客房, 僅限女士, 非吸煙房 (2 Rooms) (免費無線上網)",2615,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,兩間相鄰的經濟單人房，附共用淋浴間和廁所（僅限男性）－禁菸 - 不退款 - 免費WiFi,2615,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Priceline.com,兩間相鄰的經濟單人房，附共用淋浴間和廁所（僅限女性）－禁菸 - 不退款 - 免費WiFi,2615,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Trip.com,標準小間大床房,2830,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Trip.com,小間大床房,2907,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Booking.com,小型雙人間- 帶私人浴室- 禁煙 - 不退款 - 免費WiFi,2833,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"標準客房, 非吸煙房 (Semi-double) (免費無線上網)",2760,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"經濟標準客房, 僅限男士, 非吸煙房 (2 Rooms) (免費早餐, 免費無線上網)",2919,"小川町17-1, 川崎, 神奈川縣, 日本"
Hotel & Hostel On The Marks Tokyo Kawasaki,東京川崎標誌飯店&青年旅館,Hotels.com,"經濟標準客房, 僅限女士, 非吸煙房 (2 Rooms) (免費早餐, 免費無線上網)",2919,"小川町17-1, 川崎, 神奈川縣, 日本"
